"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"475",-45.404,-19.953,0.40803,-54.249,14.658,-1.1143,-0.4117,-15.275,-35.699,33.739,6.9606,3.2278,-25.526,5.7076,-17.039,-6.806,-25.458,-23.828,-10.328,-8.4654,-25.967,-2.5747,16.135,11.832,5.6908,-13.302,-2.0937,12.489,1.7035,-7.6936
"476",-33.607,-10.632,-27.975,-95.695,27.096,-20.957,18.78,-36.206,-2.5039,2.9329,3.4302,11.722,6.2483,23.492,-38.746,-13.602,-16.841,-24.195,-22.707,-2.6989,-7.1834,-5.6914,0.78033,11.911,9.1842,-5.6429,-4.84,13.153,20.498,2.816
"478",-76.846,-32.702,10.504,-50.698,6.6147,-7.1776,20.602,-17.819,-34.211,44.745,28.119,-4.1253,-39.233,12.412,-14.494,-13.545,-6.1675,-11.354,-15.038,-19.749,-22.112,-7.3851,37.568,10.034,26.203,-17.276,-10.243,28.79,8.0388,-11.727
"483",-16.986,-33.988,-3.865,-41.202,39.493,-1.7023,1.4515,-16.134,-40.288,28.996,0.5989,36.177,7.7295,24.375,-12.53,2.0701,-21.583,-6.217,-13.358,-13.854,-25.503,2.1396,1.4554,-14.332,17.67,-10.88,-13.052,19.382,18.126,1.8284
"485",-0.76454,-2.4718,-44.819,-81.115,36.598,-23.657,-9.0639,-21.523,-27.277,-20.968,32.031,4.564,8.6834,16.634,-29.549,-16.722,22.856,-17.058,19.567,-6.3289,-8.508,-3.4532,8.7396,-17.241,28.169,-1.5316,-48.289,23.373,7.8107,7.7522
"486",-60.935,-28.714,-23.429,-61.412,14.328,1.4908,1.5919,-15.662,-27.531,2.3576,18.78,7.9622,-11.091,20.802,-22.577,-17.655,2.2753,-3.1418,-19.537,-23.293,-17.774,-2.1169,8.2574,18.081,21.25,-8.6387,-2.5435,21.064,18.515,-3.4475
"493",-35.735,-33.935,-10.269,-49.641,19.223,3.3092,13.444,-17.464,-38.943,32.672,11.252,0.80289,0.62872,24.328,-18.642,-18.932,-11.285,-24.094,-9.8246,-28.528,-13.778,-13.934,22.775,2.233,8.1259,-9.4628,-10.315,14.563,15.5,-11.531
"498",-169.63,-80.307,65.989,117.58,-4.9349,28.407,11.721,3.2138,33.542,-43.847,2.6893,2.412,42.665,14.621,18.942,-3.4728,-38.408,-5.922,-30.693,-3.2668,-21.214,8.8261,-3.9357,-3.7448,-18.737,-26.516,11.258,-2.5008,0.9503,10.288
"500",-166.01,-11.677,16.875,56.241,-29.565,-5.3578,-6.0066,1.2525,-26.641,64.336,-34.641,-12.239,-24.214,54.245,-25.703,3.5694,-59.664,22.446,11.652,-11.383,-7.2087,-44.275,-17.476,-26.218,16.339,-21.386,9.5919,19.098,31.325,0.17015
"508",-198.57,-47.404,43.037,87.248,-33.354,13.969,17.155,3.2595,3.0768,11.732,-22.037,-13.441,-4.6016,69.181,-4.2638,9.0887,-35.622,6.2097,-24.27,-29.364,-13.673,-46.009,14.978,-8.3592,17.004,-25.223,-7.2627,20.01,12.649,-0.082061
"512",-123.67,31.891,-36.306,67.671,-46.432,-0.84921,-17.223,22.737,40.992,-2.869,16.278,-44.827,-13.704,53.204,2.6215,10.929,-13.697,17.464,5.0764,-5.324,-18.712,11.108,-13.74,6.0699,21.784,-15.274,10.089,0.16578,25.8,12.787
"514",-133.5,-64.729,26.019,-2.3175,-6.9816,17.086,-20.968,23.667,20.612,38.9,-7.1872,-17.126,-75.794,17.314,17.857,5.1299,-35.898,-18.488,7.3992,17.269,-2.071,-31.191,-10.756,-15.97,4.6236,-6.5286,1.8979,-1.6583,12.883,-6.4305
"517",-149.36,-130.87,87.536,111.46,26.643,56.648,21.961,-42.494,58.729,-1.1134,-4.6689,-0.078602,62.539,-16.925,-26.122,41.401,-36.838,20.684,23.977,-5.3272,14.461,2.9861,-4.1529,0.75697,18.181,-15.298,-15.543,36.74,17.111,-2.3452
"526",-26.214,25.886,-23.657,-31.997,-9.0205,-32.143,14.566,-34.292,37.378,12.545,0.3575,33.971,-0.92704,19.347,-42.255,-21.371,-9.2069,-9.0207,-13.302,-14.145,-28.668,11.329,-14.407,-3.7256,17.935,-17.679,-10.529,10.799,9.6296,11.575
"532",24.212,30.693,6.4305,9.8879,0.15992,-4.2174,0.50265,6.2422,8.3793,35.229,39.069,21.276,8.5609,-2.827,-25.871,-23.508,-5.2987,2.5656,8.8903,-32.691,-17.948,0.36446,19.04,5.8771,0.98111,10.414,-0.91649,4.9529,20.854,5.0325
"536",-35.98,10.984,-13.686,-16.326,-5.7506,-8.4741,16.903,-15.823,19.353,20.441,9.6742,9.8819,-16.994,15.582,-32.313,-15.005,-12.294,-5.8454,-4.1022,-19.174,-25.331,-1.9252,11.174,15.153,7.595,-9.2326,-10.649,14.708,18.475,-5.8543
"551",-30.91,-0.36501,5.7187,13.834,5.0987,-7.6613,10.14,-2.7158,-6.1948,31.642,15.713,20.555,15.324,19.46,-34.007,-25.082,-28.23,-17.783,-10.69,-14.827,-15.701,-27.072,7.6846,1.5568,0.30181,-9.1545,-9.9562,2.7699,9.8647,-7.3633
"553",-53.007,-60.844,-9.1438,-85.548,55.06,-42.062,28.806,-24.208,14.79,5.2777,17.336,-29.266,12.396,-23.11,-17.096,8.3269,9.8853,-1.6178,-48.274,-9.8184,7.4571,5.609,18.045,19.298,-18.107,-14.091,-14.302,9.0782,6.6957,-12.91
"556",-66.14,9.98,15.704,-10.527,-16.648,-55.107,42.069,-39.998,51.311,32.408,-12.117,34.114,-40.719,19.163,-39.431,-42.28,-4.4839,-26.514,-33.971,-34.303,-21.673,-11.474,16.918,-15.701,19.985,-17.325,-2.6005,15.047,7.3702,-9.4398
"559",-68.601,40.674,-59.67,3.1963,-51.207,2.8904,-12.114,11.477,46.114,-4.2352,11.345,1.5278,-14.512,21.797,-28.224,-9.287,3.9648,12.651,10.795,-13.512,-17.953,-15.959,-11.011,15.309,21.134,3.222,-12.578,21.58,11.563,10.389
"562",-147.38,-35.23,30.627,50.517,-26.04,-23.915,38.519,-19.531,51.754,-13.883,-0.17555,16.22,-29.079,32.5,-14.081,-50.475,28.289,-28.013,-37.443,-47.529,-1.7337,-0.48468,19.665,25.867,-6.5188,-28.243,-8.2362,15.939,24.624,-3.0319
"566",-105.44,53.348,-57.096,41.526,-61.889,0.049059,-7.3418,4.5823,10.135,21.255,3.478,-23.656,-19.186,12.086,-17.387,4.1699,-15.081,19.915,23.193,-26.538,-12.51,-16.113,2.8062,1.2152,36.016,12.162,2.2982,26.997,-6.3388,14.801
"570",-102.23,12.611,-14.973,66.288,-39.241,-30.543,7.4894,0.47153,24.369,7.7051,-22.84,-15.355,-0.44385,11.685,-10.33,-26.014,-13.729,-4.4339,-6.161,-28.147,-9.9326,-16.305,7.4291,-5.8613,8.7172,5.5118,13.367,17.687,18.894,8.2894
"571",-116.95,2.644,-13.131,2.2083,-49.705,-7.4015,15.762,-20.369,65.792,24.88,9.463,-31.004,-20.391,37.858,-31.755,-23.263,-37.331,-25.4,-16.982,-18.564,-29.614,-34.34,14.584,20.838,28.838,-26.493,-7.2652,15.976,17.985,-22.695
"573",19.038,-115.61,-193.27,-10.969,57.35,-40.143,243.15,187.39,97.263,11.102,-221.3,62.673,-72.494,-113.05,-2.3986,32.691,-81.897,-16.539,16.687,-45.404,40.894,52.51,56.058,38.98,32.52,38.023,23.559,-11.627,47.632,-29.034
