"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"316",-0.41012,-0.42579,-0.46697,0.19174,1.2111,1.8973,2.2997,2.5727,3.5719,4.5762,5.5062,6.1108,6.3631,6.793,6.3125,6.5067,6.8904,5.5468,4.0812,4.2982,6.5625,8.302,8.0825,6.2269,5.9969,6.1182,6.8516,7.5674,8.2917,8.7207,6.7567,4.8288,3.4098,1.3394,0.098627,1.2503,2.5764,1.0217,-1.0128,-2.2434,-1.5341,0.42541,1.2908,1.6274,2.722,2.6018,-0.10574,-1.0656,-5.4558,-3.5767,1.7324,1.8211,2.4749,10.09,-23.907,-24.729,-10.57,-4.3329,-3.181,-5.7358,-7.9682,-7.8578,-8.5633,-8.8588,-7.0273,-6.3898,-5.3565,-6.7276,-8.7619,-7.6933,-6.432,-5.4535,-4.9097,-4.7462,-5.1081,-4.4157,-4.257,-3.8854,0.54567,6.4734,8.7474,2.497,-2.8556,-1.4242,-0.12647,2.7291,3.7333,3.4929,3.7992,3.716,4.1556,4.8082,4.676,5.2968,6.218,5.2059,4.7612,5.5139,-4.2256,-8.7543,-0.11395,-0.09012,0.019335,-0.21349,-0.44547,-0.10054,-2.6941,-5.0848,-5.0016,-4.525,-3.6777,-3.2631,-2.8538,-2.0503,-2.0805,-2.5383,-2.2138,-1.0685,0.52332,0.072808,-2.9923,-5.1897,-5.1949,-0.089042,4.721,4.1836,4.9002,4.7436,3.3518,2.1915,3.7572,4.2218,0.77403,-2.2187,-2.9984,-4.8848,-6.9906,-7.5257,-7.8084,-7.2231,-6.1981,-5.471,-5.3848,-5.9633,-6.7325,-8.378,-10.802,-10.145,-8.3657,-9.7221,-5.7836,-0.0093761,7.1485,-3.5882,-13.055,-9.0616,0.088072,-4.2013,-3.7517,-2.5882,-1.6821,-2.186,1.1523,6.4154,4.212,-0.59269,-1.9457,-0.29619,0.49257,-0.37785,-0.82497,0.13363,1.1249,0.21247,-0.34247,0.1405,-2.2511,-3.6493,1.0496,7.8271,10.892,8.9027,9.0282,9.4383,9.7517,9.5625,8.2301,6.5519,5.1772,4.1731,4.5112,4.7895,3.9903,3.6377,3.6017,3.2136,3.2072,6.5325,16.987,21.256
"317",-8.1023,-8.118,-7.7526,-7.0594,-6.1889,-5.0026,-2.63,1.1885,5.7479,9.3316,11.514,13.355,14.842,15.927,16.731,16.633,14.255,9.8333,6.2088,3.5583,2.5025,3.0042,4.0312,5.9734,8.017,9.4681,9.0339,5.2508,5.0114,5.9893,6.8925,7.8246,7.7512,7.1872,7.0034,5.5035,2.6881,1.0545,-0.668,-3.5639,-6.3958,-8.8621,-10.882,-11.775,-11.873,-13.029,-15.555,-14.732,-13.491,-5.3542,1.4224,1.9491,2.8718,21.725,3.9151,-15.884,-23.457,-17.802,-14.814,-11.601,-9.7601,-8.6419,-7.6551,-6.6252,-4.8102,-5.8437,-6.7341,-4.2368,-1.7353,0.2736,1.2033,0.032611,-2.2082,-2.3277,-2.4339,-2.0619,0.95437,2.1549,0.95911,0.5268,-0.48418,-4.3938,-3.8443,1.2038,6.0074,9.6444,11.499,11.228,9.2463,7.5299,5.9957,4.1544,3.0315,3.4388,4.0019,2.6333,1.5135,0.94989,-10.265,-15.567,4.127,4.1508,3.7126,2.8826,2.3827,-0.49537,-3.2138,-4.2904,-5.2377,-5.1701,-4.53,-3.8069,-3.3071,-3.0656,-2.8335,-4.4751,-5.6665,-3.9527,-1.3714,0.70538,1.8386,1.8593,-0.35786,-6.1581,-14.883,-22.709,-24.143,-14.918,-4.6606,-1.1331,-0.3626,-0.94071,-2.1559,-3.3,-3.528,-2.9776,-3.303,-5.4547,-7.191,-7.8083,-8.9548,-10.258,-10.501,-10.396,-9.6692,-8.6851,-8.1463,-1.9863,0.093444,-4.4523,-2.4598,5.5098,8.1018,-16.721,-6.0555,-3.0557,-3.302,-4.9221,-0.18708,0.84157,-0.73015,-2.571,-1.221,3.7303,6.9964,7.9503,8.4767,10.279,12.098,12.667,10.467,6.9025,3.285,1.4488,4.2654,7.7616,8.5155,8.0339,7.6684,4.8002,3.0923,4.5009,5.786,5.1701,4.1121,3.3968,2.4601,0.9055,-0.45142,0.80345,2.8601,3.6895,4.2875,4.5122,5.6744,8.7426,12.705,18.618,30.319,34.816
"318",6.6079,6.5922,6.551,6.5165,6.8379,7.4653,7.8455,8.0727,8.6047,9.4479,10.054,9.8657,10.685,11.891,12.098,12.873,12.927,12.586,13.111,9.8744,5.9881,3.4064,0.45564,-4.2815,-8.5437,-7.959,0.44407,3.9547,-4.6322,-9.461,-11.329,-10.925,-12.644,-15.347,-14.222,-12.64,-14.731,-16.62,-18.3,-19.375,-17.823,-16.105,-18.154,-21.198,-24.022,-32.007,-36.17,-26.872,1.8463,19.083,20.847,22.633,30.103,52.348,21.509,-40.37,-54.37,-27.447,-14.181,-1.7525,5.2463,8.9862,11.044,12.569,14.38,16.303,14.388,11.69,13.932,16.193,17.826,13.191,6.3826,5.8134,5.1094,6.3557,7.4115,6.6702,6.7624,7.0144,4.8631,0.69363,-1.2698,5.5214,15.309,16.224,11.627,7.5281,2.4263,-1.85,-4.0673,-6.4773,-10.532,-12.946,-11.799,-8.1504,-0.94183,1.9544,-10.718,-15.879,-4.3164,-4.2925,-4.1831,-4.0826,-3.9982,-3.6515,-3.9252,-4.391,-4.1591,-3.6118,-2.7363,-5.0092,-7.2774,-6.9587,-7.8686,-9.0747,-9.2078,-9.6086,-10.425,-16.891,-22.237,-21.748,-20.658,-19.532,-19.02,-23.264,-35.389,-38.076,-18.374,6.183,15.062,14.754,11.068,6.8815,1.9089,-2.7331,-4.3828,-4.789,-3.7991,-1.8221,-2.6736,-4.4857,-4.4546,-4.7592,-4.3647,5.2046,15.27,20.902,22.399,14.334,5.0337,8.4309,15.025,-12.255,7.789,24.493,25.041,13.186,19.078,18.104,13.447,7.1764,3.6499,3.5624,3.2384,4.4612,7.6827,9.8583,11.152,13.938,13.046,8.5915,4.5369,1.7054,-0.61508,-0.7378,-0.062356,-0.46548,0.40923,-5.0776,-9.2724,-7.8823,-7.8068,-9.0493,-10.137,-11.707,-12.524,-10.5,-6.951,-5.3455,-4.3774,-2.6174,-2.4284,-2.1526,-1.3439,-6.698,-14.79,-34.66,-37.016,-31.796
"319",5.8301,5.8144,5.7732,5.7388,6.0601,6.7463,6.5504,6.3308,6.3982,6.5054,6.8712,6.6012,6.5791,7.1673,7.775,7.4529,4.8837,3.3686,4.1091,3.6411,1.8159,1.1816,2.137,3.0675,3.305,1.3319,0.37077,1.702,3.1494,3.7729,2.5646,1.1865,1.1927,1.859,2.0621,2.9445,3.3797,1.3717,-0.62994,-1.6263,-1.3224,0.1737,2.3667,4.8464,6.9772,6.0489,1.264,-1.9735,-6.159,-11.315,-5.7136,2.7724,3.2801,0.48843,-19.587,-14.907,-6.4779,-2.8363,-2.6586,-4.2069,-5.8513,-6.4046,-7.7204,-8.689,-7.3476,-5.9364,-4.2236,-4.7623,-4.8576,-2.4529,-0.98888,-0.48735,-2.9054,-6.8331,-7.8868,-7.0336,-4.6432,-3.4137,-4.0361,-4.5271,-4.3023,-1.9853,0.831,1.9259,2.7128,4.087,5.5837,6.433,7.5739,8.1519,7.083,5.2665,4.2296,2.4186,1.4603,2.7008,5.8004,10.422,4.8134,2.1166,4.3931,4.417,4.5264,4.6269,4.7113,5.0562,-0.89629,-5.168,-4.7924,-4.0603,-3.0946,-4.0467,-5.0998,-4.5146,-3.775,-2.5772,-0.13529,3.239,5.2539,6.4934,9.3914,12.148,12.806,10.125,5.2051,0.77651,-0.58079,0.49074,1.2861,0.60114,-1.0274,-3.8353,-5.2507,-3.616,-2.4596,-4.7854,-7.7023,-8.453,-8.4033,-7.4091,-6.6921,-6.4756,-6.3711,-7.164,-8.7493,-10.775,-12.515,-8.4781,-5.2977,-8.5211,-15.197,-1.5797,16.669,3.4565,-14.128,-9.3602,-1.804,-8.1049,-6.8085,-4.2168,-1.5428,-0.1306,-0.56127,-0.90448,0.65676,2.0014,2.2523,4.3339,7.119,7.7337,6.4769,3.868,1.6873,-0.38401,-1.267,-0.59,-0.017056,-0.20908,0.58191,2.3061,4.5092,6.5394,5.513,4.5332,5.3541,5.5619,5.1412,3.8157,3.7751,4.8062,4.7608,5.944,6.5829,6.6615,6.3123,4.1722,0.93631,0.7333,9.5341,13.698
"320",5.7983,5.7827,5.7415,5.707,5.9299,5.3884,4.9951,5.3943,5.621,3.8693,3.0335,4.1314,0.72674,-2.4817,-2.9143,-4.7836,-5.5973,-2.4356,3.6739,10.036,16.01,20.477,19.103,17.423,14.68,-1.4975,-8.1956,5.2276,15.001,8.3396,-0.58076,-4.9773,-8.9673,-11.484,-13.413,-14.703,-10.728,-6.284,-8.8393,-11.586,-12.817,-12.807,-11.662,-8.4536,-6.3283,-5.107,-1.3034,-0.19276,9.0212,13.511,21.233,18.489,5.3713,20.269,-30.841,-45.919,-35.714,-6.3256,5.4866,11.091,10.228,7.5482,6.1128,7.7186,4.596,-0.21869,2.2908,2.259,0.21505,0.93772,-0.38741,-2.0858,-0.10441,0.0045544,0.05886,2.2201,-1.2755,-14.561,-20.061,-13.131,-4.153,1.313,5.1831,6.4417,5.2543,2.9003,2.4212,3.2205,2.6722,0.84279,-0.83084,-1.7863,-1.2893,0.51599,1.6402,2.3443,3.6878,3.3425,-5.298,-6.9322,-2.4617,-2.4379,-2.3284,-2.228,-2.1288,-2.6688,-2.8296,-2.3867,-2.0814,-2.4633,-2.5594,-1.569,-4.3053,-6.0274,-3.8779,-2.3811,-2.6931,-5.8836,-10.959,-15.92,-14.98,-12.07,-13.435,-16.061,-18.659,-15.49,0.13255,21.349,26.672,21.919,12.238,5.6605,1.2714,-3.3096,-5.6037,-6.0378,-8.4397,-11.348,-11.506,-11.658,-11.019,-9.9266,-7.6858,-5.001,-3.5053,-3.2463,4.1746,9.5382,2.3291,-6.5533,5.4678,17.511,5.6877,-24.764,-6.6731,6.0369,13.523,6.901,4.3286,-1.2102,-0.86823,7.7135,15.831,19.239,18.5,17.084,14.67,5.5936,-3.7002,-6.2634,-2.504,2.3682,2.8475,1.8625,1.4227,-3.3617,-9.1876,-11.067,-10.836,-11.164,-9.5866,-7.1271,-5.845,-5.2256,-4.6061,-3.8791,-2.0102,-1.364,-2.491,-2.1977,-1.8033,-2.1652,-2.8935,-3.9496,-4.6497,-4.9022,-4.2785,-11.82,-10.134,-6.6812
"321",-5.7073,-5.7229,-5.3853,-4.644,-3.9261,-2.3209,-0.75227,-0.32676,0.25775,1.1272,-0.51058,-1.9065,-1.2783,-0.39351,0.37418,1.359,1.9764,2.0259,3.321,4.8864,4.0153,2.1302,2.0298,2.3418,2.0217,1.0624,0.39432,0.042855,1.3376,2.327,0.55917,0.32145,0.5072,-1.4272,-2.5385,-3.0676,-2.2041,-2.288,-4.8303,-5.3557,-3.5014,-1.0971,0.53126,2.0831,3.758,4.0382,1.3997,2.2103,-1.4655,-5.658,-7.1771,-10.749,-11.316,-12.231,-1.8861,11.763,5.4386,1.3526,-4.8867,-6.7881,-4.9275,-6.2469,-7.9705,-6.8408,-4.8659,-5.8937,-15.282,-20.657,-15.849,-10.362,-5.1266,-0.19681,0.67059,-0.32343,1.501,6.1061,10.209,11.136,10.124,7.2701,4.7847,4.5115,3.2758,2.7912,1.851,2.0056,3.8739,5.2796,6.7913,8.8723,10.354,10.579,10.865,12.047,11.711,10.383,10.406,9.9851,-1.3596,-6.8715,1.1537,1.1775,1.0378,0.64688,0.48969,0.28375,0.43041,0.83517,0.99114,1.5005,-0.49317,-1.7455,-0.49793,0.38822,0.52099,0.22829,0.49402,0.79983,0.15565,-1.7085,0.34086,6.8405,7.9149,2.9306,-2.8321,-5.2075,-2.3303,3.9956,7.9306,7.4722,4.5499,2.7389,-1.8235,-7.4847,-7.1218,-6.0546,-8.3019,-12.089,-12.857,-10.871,-8.0174,-6.2819,-5.9071,-6.5395,-7.5321,-9.5648,-12.272,-8.3621,-3.5099,-2.7017,-1.1367,3.8357,10.925,1.6585,-16.493,-11.954,-0.49274,3.4182,6.1206,4.7217,3.1255,0.7212,0.55397,5.1978,9.6981,5.6392,-7.7079,-12.805,-12.328,-10.944,-9.2446,-7.4601,-7.9269,-9.3112,-3.4395,6.4181,8.8741,7.3672,5.7125,6.0719,7.5454,7.7841,7.4688,7.965,9.0919,9.9801,9.8876,8.7715,6.3767,5.8289,5.9403,4.2466,2.4194,0.74151,-1.7748,-2.9251,-0.9899,4.4261,17.14,22.605
"322",-2.9509,-2.9666,-3.0078,-2.9823,-1.9474,-0.81296,1.146,4.0006,5.6591,6.5759,7.6074,7.0813,6.7488,6.3964,6.2494,5.4596,3.7926,3.1061,2.8968,2.8373,3.656,6.0463,9.146,10.309,8.7441,2.2431,-0.51585,1.9363,4.0292,5.1699,5.4939,3.4539,0.51836,-1.0488,-2.154,-3.1731,-4.2756,-4.7293,-5.6583,-7.8063,-9.2912,-9.6645,-9.1537,-7.7642,-4.5855,-3.6739,-3.5718,-5.4544,1.7655,6.3631,8.2429,10.573,11.457,16.541,-30.181,-38.723,-27.708,-9.7461,-2.0657,2.0963,3.2285,1.7529,1.8292,1.7747,0.96714,3.1001,5.1694,1.8001,-3.4663,-2.1543,0.44027,0.51739,-1.2635,-2.5659,-3.64,-1.7976,0.39876,1.0834,0.29635,-1.0004,-2.6862,-1.4473,3.2129,7.3109,7.1887,3.8798,3.0058,4.3352,4.8925,4.014,2.073,0.5388,-0.39261,-0.46597,0.82497,2.4125,4.1243,3.8413,-4.8115,-6.534,0.84581,0.86964,0.9791,1.0458,-2.0098,-4.2725,-4.09,-4.4297,-4.5024,-5.3206,-5.7598,-4.4044,-3.2251,-2.1599,-1.0877,-1.0323,-0.80435,-0.1483,0.50414,0.091026,-1.812,-4.9427,-9.4313,-12.857,-14.582,-9.9302,0.84452,7.014,7.7759,7.3644,6.0519,4.0937,1.4209,-1.0075,-1.8968,-2.288,-2.5349,-3.8585,-5.1378,-5.1171,-5.2163,-5.0138,-3.9313,-4.4104,-5.01,-5.3286,-4.1357,-2.5307,-2.3561,-6.8702,-18.84,-4.8353,16.814,1.665,-5.782,0.52001,9.8123,3.0596,2.7408,-1.4553,-4.3265,-3.8262,-2.3482,1.8547,7.3626,12.812,14.569,10.267,3.026,0.43038,0.3969,1.8726,2.311,1.5878,1.8615,2.9359,3.1567,2.4384,1.5702,1.428,-0.84188,-2.4801,-1.7018,-1.1357,-0.66186,0.029376,1.1005,0.57593,-1.4068,-2.1725,-0.45875,1.3976,1.471,0.14377,-2.4703,-4.3429,-4.6232,-8.3983,-4.1417,-0.64892
"323",6.3156,6.3,6.2588,6.1735,5.2391,4.7291,5.3547,5.6774,4.7836,4.4417,5.465,4.9872,5.0523,5.5014,5.2331,6.0451,3.951,3.3438,7.9527,13.923,18.099,17.922,16.775,16.309,5.3833,-1.5094,2.9391,8.8587,10.709,8.1182,-0.038068,-6.3462,-8.1928,-7.733,-3.21,-0.42937,-2.6483,-5.1038,-7.7845,-8.6185,-7.9844,-8.6987,-9.0452,-8.81,-8.8054,-6.4259,-5.1152,3.0895,5.768,13.999,17.103,4.5716,-3.3853,-44.835,-49.439,-33.181,-15.831,-5.8107,0.47132,4.1042,5.0408,4.5093,5.0553,5.1552,4.2206,1.9456,-3.2802,-6.5799,-6.9053,-6.9321,-5.1588,-3.0151,-0.67152,-0.61376,-1.8806,-7.5055,-15.259,-16.677,-10.462,-0.94462,5.6779,10.004,12.772,10.994,6.7297,4.8681,3.7432,2.6706,2.8079,1.5175,0.12173,-0.42223,-0.61645,0.47805,2.0358,-0.75347,-0.5483,5.9693,9.247,10.734,-2.485,-2.4612,-2.3517,-2.2475,-2.0453,-1.5456,-0.8698,-0.40946,-1.2949,-1.7985,-0.93769,-0.36103,-0.096596,0.98172,2.6589,3.3514,2.59,0.52459,-2.502,-6.8309,-10.19,-8.0264,-5.2091,-7.935,-7.8262,-2.5581,7.8171,12.95,12.931,9.2935,3.8931,-3.0194,-9.3823,-6.8603,-3.6071,-5.292,-7.0482,-8.317,-8.9545,-10.191,-10.912,-10.553,-9.4275,-8.2076,-6.6404,-5.8018,-7.5897,-2.4577,-0.34407,-9.2464,0.55351,16.53,18.489,18.552,-2.9374,-6.3752,-0.39659,-0.95172,-1.9852,-2.2163,-0.030159,-0.65798,-0.44664,9.7647,22.586,21.142,8.883,3.8712,-0.023603,-2.3698,-2.4295,-0.54228,2.2596,2.592,3.0828,-1.0591,-5.0721,-7.1453,-8.0808,-6.1203,-2.2751,0.45127,0.79142,0.31713,2.0821,4.3482,5.1668,5.3805,4.1281,3.3582,2.8042,2.3757,1.6503,0.39021,-0.83512,-7.4274,-13.988,-14.121,-17.705,-22.402
"325",8.579,8.5634,8.5222,8.4108,7.7761,7.5801,8.2057,8.3845,6.961,6.4051,6.1176,5.3874,5.9085,4.7237,4.0974,1.7222,-1.2307,-0.12622,5.635,13.545,19.449,22.533,18.773,14.906,12.777,3.5618,-2.0175,-0.57623,2.5583,4.7983,6.4157,6.1505,4.4063,2.7115,0.73609,-0.022559,-0.55743,-2.8829,-5.9655,-8.584,-9.8274,-9.3683,-9.0867,-9.5288,-9.9029,-11.763,-14.324,-14.609,-12.833,-3.5974,-0.60137,0.3356,7.5034,17.919,-28.279,-42.37,-27.763,-8.8272,-1.2607,5.3005,8.8418,6.6966,0.59291,-2.9974,-1.2514,0.63206,-1.9335,-7.791,-9.5852,-10.355,-9.3334,-8.019,-6.2676,-4.1177,-3.5816,-2.7126,-2.5857,-8.9325,-18.269,-16.299,-5.6497,4.6355,11.136,11.515,7.0562,2.336,1.9568,4.3712,6.9933,7.606,5.6481,3.491,1.9073,1.7195,4.4546,8.9817,13.469,15.853,12,9.7373,-1.7147,-1.6908,-1.5814,-1.4836,-1.4171,-1.0648,-0.38892,0.070256,-1.892,-3.2897,-2.0779,-0.52221,0.5182,0.89849,1.2157,0.22899,-0.27548,-0.8475,-5.0679,-10.618,-10.384,-7.9697,-8.1113,-8.903,-11.688,-12.488,-9.9092,-2.3739,2.7499,4.8023,5.2702,5.3006,4.1184,1.6772,-0.36466,-2.9452,-5.0302,-6.1479,-7.1668,-7.3987,-7.176,-8.1126,-8.6871,-7.7756,-6.7999,-6.2737,-6.1103,2.0049,6.1082,0.024459,-2.5032,0.54804,13.467,5.6896,-7.0095,-11.154,2.7083,3.549,3.7649,4.4373,7.9849,9.3486,8.5056,10.948,16.842,20.356,18.116,8.5747,1.0542,-2.3822,-3.4408,-1.1165,2.1146,2.8568,3.3225,4.5957,0.82443,-3.8901,-3.296,-2.7731,-2.3746,-0.86709,0.19324,0.22043,0.30793,1.3366,2.4279,1.2677,-2.0044,-3.906,-2.6891,-0.80136,-0.22029,-2.101,-6.583,-10.41,-11.725,-7.8618,-12.937,-19.613
"326",10.434,10.419,10.377,10.343,10.562,10.245,10.061,10.46,10.531,7.5602,6.0432,4.9684,2.9154,3.0974,0.19602,-2.2427,-2.0145,-6.8771,-6.2962,9.7496,24.501,28.951,25.774,22.295,18.417,6.4911,-1.655,-1.5317,3.1282,6.1466,7.6717,5.8095,3.0068,2.8007,0.89293,-6.3512,-9.7072,-9.0579,-10.302,-12.317,-14.411,-14.912,-13.541,-11.62,-10.228,-10.692,-11.009,-4.8578,-2.2983,5.9871,8.93,0.81309,-2.1648,17.015,-7.2096,-31.917,-34.099,-14.618,-2.8499,5.2887,6.4916,7.6374,9.8033,8.5684,2.0073,-5.0688,-3.4713,-2.0804,-2.7281,-3.8988,-3.3524,-2.4601,-1.0933,-0.98794,-1.0293,0.92823,-0.43235,-39.828,-39.747,-5.8129,1.3844,5.8652,8.0476,7.5106,4.4363,1.6663,-0.46849,-0.86991,2.3365,5.998,6.9886,6.6993,5.5808,2.9911,2.7807,6.5266,11.822,15.094,8.7079,5.5041,-0.68101,-0.65718,-0.54772,-0.44727,-0.37268,-1.089,-1.3782,-0.93525,-0.68127,-2.2503,-3.2168,-1.436,0.85144,2.0289,1.5302,1.2138,1.9622,-2.2448,-9.8453,-20.091,-18.226,-10.154,-11.847,-14.547,-17.529,-19.279,-15.53,-2.9745,5.9261,8.7819,8.9692,10.061,10.265,9.2438,6.6504,-2.7658,-12.586,-13.975,-10.666,-9.1198,-9.4567,-8.8431,-9.0521,-9.1958,-7.3306,-6.4797,-6.8134,-1.4221,-0.096817,-5.8325,0.032956,12.429,20.224,6.1278,5.6338,0.78252,2.3331,5.2915,6.5269,0.848,-3.4235,-0.14613,12.453,26.853,23.941,6.9476,4.3258,3.2671,4.0616,4.3925,4.5013,5.1979,4.8545,3.8536,3.3629,3.0903,1.0179,-14.089,-14.935,-4.2656,-1.624,0.35542,0.74882,0.9356,0.94514,1.6201,3.2768,3.0527,1.0619,-1.1462,-3.3456,-4.4759,-4.8813,-5.8342,-7.9271,-10.579,-12.363,-9.1595,-8.5217,-11.83
"327",7.0738,7.0581,7.017,6.9189,6.4512,6.4101,7.0357,7.2002,5.488,4.6973,4.4826,3.8741,4.5428,3.8542,3.6364,-1.4563,-2.8676,9.4975,30.571,37.647,33.749,29.239,24.693,21.595,10.113,0.72517,0.033082,1.0678,1.0209,0.63571,-0.75647,-1.5091,-1.1076,-0.76047,-0.59208,-0.64655,-2.1474,-5.4183,-8.7822,-11.515,-12.896,-11.803,-10.113,-9.3633,-9.0595,-8.1244,-2.6305,0.59096,8.2396,5.5311,-3.2679,-6.8401,-4.1201,13.813,-29.425,-40.805,-26.809,-6.6959,2.2342,6.1394,5.8852,2.2252,-1.2627,-4.6111,-9.8454,-10.737,-6.6703,-4.5715,-3.2423,-3.9068,-4.5416,-2.7065,-1.5485,-2.2742,-1.6099,-3.5999,-41.605,-39.016,-1.3005,6.35,9.6392,11.1,11.212,9.7754,7.7447,6.2883,4.8551,5.364,7.2525,6.5079,4.4388,2.6534,2.6873,4.6263,5.0849,6.8984,12.276,17.725,14.045,10.728,-2.3948,-2.371,-2.2616,-2.1571,-2.0129,-1.597,-0.92118,-0.43937,-2.2752,-3.5903,-2.3171,-0.68075,0.35638,0.53086,0.58874,-4.2498,-10.37,-15.929,-18.81,-12.247,-5.5151,-8.0899,-10.615,-12.734,-14.437,-8.6066,3.0335,5.4086,3.2597,0.80217,-0.41878,-0.85447,-1.2356,-0.90542,-0.33466,-2.1887,-5.5055,-7.8703,-9.3447,-9.608,-9.2336,-10.257,-10.521,-8.8574,-7.5817,-7.0083,-0.88261,1.8315,0.43913,5.9515,13.563,21.049,21.988,-3.8855,-12.591,-8.8655,4.564,3.9078,2.1974,2.147,7.2796,11.746,16.906,27.669,29.613,18.484,13.479,10.808,7.3237,6.8229,7.3306,6.7959,6.2072,4.1615,2.535,1.1131,-12.127,-15.236,-6.6034,-3.3321,-0.7728,-0.11036,-0.89467,-0.46347,0.55899,0.83464,1.1133,1.5439,0.58004,-0.20852,0.44741,1.1268,1.6885,1.1703,-3.3607,-8.4828,-10.566,-8.046,-14.581,-21.974
"328",3.5626,3.5469,3.5057,3.4712,3.4136,3.7517,3.983,3.5933,3.7312,2.8345,2.4177,2.9606,3.7672,4.4116,5.2055,6.7645,7.8432,8.7357,9.6435,9.5746,8.9544,8.0369,7.3995,4.8014,5.5841,7.8659,7.8865,5.6668,-0.75233,-5.1771,-5.1759,-4.7089,-4.7487,-5.8219,-7.9015,-9.3463,-7.4959,-0.92616,3.1727,1.2506,-0.24937,-0.58572,-0.084649,0.8941,2.3167,2.342,5.1302,4.7118,1.8963,3.9109,7.4879,9.3092,6.2998,1.3349,-37.32,-35.203,-15.619,-4.2437,-0.72465,-0.17979,-1.4917,-3.2964,-4.1289,-2.7883,-4.2632,-12.746,-15.494,-10.994,-4.2354,-0.66295,0.77737,3.7362,5.7289,6.3662,3.6421,1.5599,3.7997,3.2669,2.5032,-1.7828,-5.5977,-1.1051,-4.5884,-7.5823,-5.9384,-1.7065,3.4717,5.9907,6.1418,5.3422,4.5515,4.3002,3.8725,4.0864,4.6967,3.065,2.747,5.194,-1.817,-4.6819,-0.75057,-0.72674,-0.61729,-0.51683,-2.7281,-4.4216,-3.6312,-2.9463,-2.5869,-2.7021,-2.5078,-1.2558,-0.27894,-0.78773,-1.3352,-1.3103,-1.6638,-2.423,-3.265,-4.2726,-5.1072,-4.0523,-2.899,3.5984,12.689,14.463,12.024,6.9336,1.8928,-1.1188,-3.5055,-5.0502,-6.8486,-9.3664,-12.349,-13.576,-8.4687,-3.5402,-3.065,-3.1433,-3.7103,-3.8268,-3.4602,-3.8454,-4.4775,-5.9052,-4.8573,-4.5249,-7.0948,-11.292,-12.182,-7.0923,2.535,-1.7558,-18.317,-10.592,4.2946,0.82332,1.4409,-0.0084704,-0.66467,1.6287,4.7946,7.1635,1.1952,-11.613,-15.376,-12.785,-8.3471,-1.8846,3.1995,4.3116,4.7773,4.379,6.1676,9.1682,9.1563,7.0834,7.183,7.6794,9.2323,11.386,8.2814,6.6248,7.5218,6.422,4.1488,1.9064,0.056604,-0.86358,0.54488,1.871,1.2044,1.1121,1.3319,1.7026,1.6897,3.4705,11.939,15.274
