"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"291",0.86233,0.84667,0.80548,0.77103,1.0924,1.7786,2.4042,-0.88704,-3.021,-3.9761,-4.5999,-3.4515,-1.7647,-1.803,-0.16287,3.0519,5.7451,10.594,14.968,14.846,10.855,9.4581,9.6956,9.0384,10.942,15.092,20.182,20.854,18.298,13.872,9.9138,9.0146,9.4991,8.4975,7.5834,6.1612,4.405,3.4345,2.5415,1.7202,2.1442,2.8501,2.9345,3.1244,2.8559,3.1998,7.6434,5.9704,-3.1517,0.60555,-2.0135,-7.9977,-6.4542,-15.597,-23.796,-14.862,-4.0067,2.2192,-0.91249,-4.2896,-6.4699,-7.8333,-6.8466,-4.154,-6.3836,-10.086,-7.6627,-5.2245,-2.9688,-1.6964,-4.3117,-6.8803,-5.7745,-5.7824,-5.2398,-3.8567,-1.1842,-2.7737,-6.4205,-8.141,-17.742,-22.14,-19.553,-11.204,0.88297,8.5206,9.0576,6.3597,6.5562,11.281,15.116,15.512,12.89,9.0281,7.6107,8.1041,8.9874,9.8311,-0.47604,-5.6549,7.131,7.1548,7.2643,7.3647,7.4491,7.7941,8.4699,4.1426,0.93201,-0.28691,-0.94242,0.13751,0.71834,-3.3296,-7.6286,-8.3888,-8.5917,-10.319,-12.593,-13.795,-13.405,-7.9881,-1.0954,4.056,8.9341,10.866,17.067,19.367,16.886,13.763,9.8526,4.1312,-0.53502,-2.2643,-3.3228,-4.517,-5.7123,-6.723,-7.1623,-6.6047,-6.3058,-7.9697,-9.69,-10.493,-11.335,-14.036,-17.233,-20.225,-22.124,-14.366,-1.7953,9.3552,17.304,4.3106,-10.353,-4.0974,-4.2712,-15.261,-12.057,-5.3414,0.12059,3.7328,6.9856,10.312,13.433,17.184,21.267,22.4,18.649,11.724,7.8624,7.4645,6.7109,5.3382,5.4301,6.2833,6.9331,5.7248,5.753,7.5465,4.1992,3.3856,5.3955,3.3165,-0.15567,-1.6744,-2.0133,-2.3654,-1.4797,-2.1918,-5.4831,-7.2183,-7.4889,-5.1258,0.04318,3.3234,3.242,6.2407,17.321,22.297
"292",-7.2844,-7.3,-7.2777,-5.0879,-2.4531,-1.6747,0.23272,1.7185,2.351,3.3691,4.4724,4.0511,4.0388,3.343,3.1768,4.9705,4.3077,7.4228,20.63,30.864,29.264,23.592,19.983,15.276,13.374,5.591,4.2165,11.859,15.077,13.111,9.4555,4.7963,0.86779,-0.82066,-1.4031,-1.5761,-0.79611,-0.25329,-1.4436,-3.8163,-6.9069,-9.1709,-9.7263,-7.07,-3.0944,-1.6349,3.1375,4.3392,1.726,-0.32763,-3.3774,-2.0882,4.5579,-1.5269,-30.025,-23.238,-17.591,-12.576,-6.8529,-2.903,-2.9407,-2.9663,-1.6677,-2.6242,-3.6107,-2.3922,0.88005,4.2735,0.01203,-7.3959,-5.9841,-4.7378,-4.2724,-5.094,-6.781,-5.7112,-6.7348,-15.398,-26.035,-28.332,-22.048,-9.5532,1.2915,7.0299,9.7764,10.953,10.403,8.844,8.0071,7.4855,8.542,10.389,10.548,11.003,11.725,9.1675,8.0272,10.689,-3.7208,-13.675,4.4004,4.4242,4.4567,2.1104,0.064692,0.35014,-0.7991,-1.9252,-1.7245,-1.2311,-0.3891,-0.024501,0.096026,-0.39346,-1.0833,-1.3331,-6.9475,-13.532,-17.075,-18.682,-13.776,-6.6578,-6.9411,-7.0595,-9.3685,-6.5362,2.4426,11.061,12.025,9.6749,5.5516,0.63244,-4.0732,-6.7649,-6.552,-5.5298,-5.5195,-5.7408,-5.2016,-5.3903,-6.8427,-8.0715,-8.2158,-6.8609,-5.5783,-6.4346,-5.1317,-5.0992,-7.2333,-4.5515,1.7766,8.1697,13.175,3.3585,-7.2644,-0.64727,3.4322,0.73901,0.95516,-3.1686,-4.109,-1.3553,1.1223,5.671,15.203,23.252,23.987,19.096,14.155,10.007,8.471,6.9288,5.1589,4.5738,4.228,4.9966,-0.67691,-4.7869,-0.56312,2.6645,2.5237,1.0374,0.85613,1.5952,1.9324,1.707,1.1938,1.5397,1.2974,-0.086472,1.1303,2.3533,0.7964,0.057847,-0.17142,-1.4105,-1.8392,1.254,-12.915,-23.193
"294",-7.1164,-7.132,-7.1732,-7.1604,-8.2811,-8.9515,-6.5158,-3.0513,-0.88721,2.284,5.2313,7.6256,10.508,12.439,12.746,10.69,6.7067,2.7611,0.045998,-2.1204,-7.152,-8.5188,2.5722,18.711,26.811,25.706,24.369,18.842,8.6487,2.1647,2.651,5.6517,7.7682,8.1224,7.0306,5.3413,3.6412,1.88,-0.26758,-2.8296,-5.1632,-7.1103,-9.9727,-13.574,-16.405,-18.093,-18.677,-20.142,-9.4007,0.07058,-0.39326,0.22127,7.8431,25.457,-0.23343,-14.889,-18.757,-12.937,-9.9095,-2.8222,1.5206,2.0639,-0.16785,-2.1867,-0.70147,1.2948,-0.84548,-4.3538,-2.1786,-0.36839,1.127,0.66628,-0.78698,-1.4954,-1.3904,-2.8396,-41.477,-41.626,-13.865,-6.6318,-1.8467,2.3111,5.1119,5.1312,3.5657,2.3417,2.1048,3.0392,5.9898,8.8201,9.5523,9.2028,7.9342,6.6354,6.0244,5.4796,6.7532,9.3684,7.0492,5.2977,7.6695,7.6933,7.8028,7.8381,6.108,4.9548,3.2971,0.46105,-0.70497,-1.6662,-1.8856,-1.3106,-1.0643,-0.87909,-5.6813,-8.9244,-6.7776,-4.0102,-0.7687,1.9271,1.4625,-3.7354,-16.966,-22.428,-20.226,-25.139,-28.096,-27.153,-23.33,-14.956,-3.5409,1.5781,3.0841,2.8054,1.5222,-0.090801,-1.3233,-2.0753,-2.5837,-3.0694,-3.9712,-5.0167,-5.8635,-6.6776,-6.5344,-5.3422,-2.3829,1.5232,6.9748,3.1989,-1.4843,7.9131,10.475,-15.696,1.4691,7.1252,4.0718,0.65036,4.3507,3.7598,1.4123,-2.3101,-2.3461,5.1428,14.043,18.944,18.331,15.632,13.964,12.005,9.8806,9.2583,8.8014,6.6177,6.0004,6.2264,-7.4827,-9.9409,-4.2591,-3.2449,-1.5608,-0.30774,0.47672,1.1542,2.2033,3.169,3.6448,2.4959,0.77752,-0.79201,-2.7922,-3.957,-4.322,-3.3522,-1.9739,-0.86346,0.10928,3.3254,-0.70125,-5.1415
"295",5.4076,5.3919,5.3507,5.2873,5.4294,5.9652,6.5908,7.1396,8.0642,9.1103,10.354,11.896,12.38,12.047,11.986,11.057,9.6297,6.8732,5.5299,7.5479,10.782,14.638,17.547,20.963,21.252,15.792,7.6262,0.70883,-0.23323,3.1999,5.6205,6.655,4.713,-1.0067,-5.2228,-4.8817,-3.5918,-5.2162,-7.4076,-9.8241,-11.996,-12.404,-12.98,-15.656,-17.03,-18.831,-19.606,-18.315,-15.024,-4.1017,-0.97932,-1.1406,5.9388,26.229,2.3438,-27,-33.87,-17.548,-10.273,-6.7067,-5.6478,-4.8511,-4.8904,-4.3894,-2.1098,-0.7808,-1.2893,-1.8548,-0.19633,0.74356,1.5689,4.5066,6.43,4.4036,2.0424,2.3817,3.7671,4.4361,3.8869,2.9289,3.0243,-1.6527,-9.5805,-8.0021,-1.7038,5.6675,9.2251,6.9469,3.9286,2.4677,0.89933,-1.1781,-2.4334,-1.7799,0.11142,2.1292,4.9443,9.2321,9.2548,7.5499,-1.4289,-1.4051,-1.2956,-1.1897,-1.0708,-0.69617,-0.020328,0.40251,-0.76902,-1.5043,-0.71203,-4.2949,-7.3555,-6.8735,-5.6672,-4.024,-3.0662,-1.33,-0.03053,0.51802,-0.14872,-3.9773,-7.6638,-13.265,-24.142,-31.203,-28.482,-20.18,-9.6301,-0.11145,7.9794,11.504,8.1481,1.059,-4.3077,-7.7907,-9.7486,-9.7465,-9.6255,-9.5258,-10.016,-12.341,-14.2,-14.235,-12.726,-10.983,-2.4206,5.4258,4.2099,4.0566,7.6175,12.431,20.485,-5.1532,-3.7728,0.50266,4.1246,0.13972,3.8481,4.8418,4.9749,5.0247,7.1841,10.588,12.274,7.8802,-1.32,-3.4353,-0.88302,1.7004,4.4549,5.9887,6.6968,6.689,6.8132,7.3261,7.8577,6.5399,6.4604,7.7477,5.4688,3.5005,5.9312,6.3252,4.1325,1.6114,0.41062,0.027514,-0.24296,0.19829,1.5736,3.701,5.4337,4.0096,0.44165,-2.804,-4.5712,-3.1763,-11.348,-18.306
"296",1.169,1.1534,1.1122,0.47748,0.24016,1.4894,3.2534,4.2262,5.4168,7.1081,8.7397,9.398,8.809,7.011,4.6867,3.1836,2.2567,1.2317,1.1419,1.2258,3.588,7.1947,8.0843,6.7656,6.0285,7.4157,8.7505,9.9587,10.324,8.155,6.3952,7.1622,7.5988,7.5463,7.2166,6.1705,5.0491,4.1921,2.5229,0.06039,-2.6314,-4.3117,-4.8809,-4.4111,-2.7266,-0.5148,-0.67332,-0.65782,-4.1268,-4.6785,-5.7734,-3.4591,2.828,1.7216,-22.442,-19.867,-10.653,-3.3203,-1.6091,-0.64852,-1.7144,-2.9841,-4.0356,-3.6766,-5.7832,-8.7953,-5.9797,-3.2984,-1.1622,-0.057379,-3.8856,-8.5388,-7.712,-8.8053,-8.6318,-5.6721,-1.8848,-0.71586,-0.81826,-2.1796,-5.2917,-7.3108,-6.4569,1.0062,10.09,12.831,9.0927,5.5097,4.2406,3.9692,2.8831,2.216,2.3095,1.7001,1.2941,1.3533,2.0765,4.1191,-1.3668,-2.5842,-0.64824,-0.62441,-0.51495,-1.1314,-1.7329,-1.5912,-1.2951,-1.0281,-5.7472,-9.3719,-8.7081,-7.7387,-6.6454,-5.2153,-3.0555,-1.071,0.33761,1.8307,3.0296,2.8872,-0.11439,-3.9947,-5.6915,-5.0797,-0.08142,3.3882,3.3075,2.9583,1.0626,-0.14234,-1.0503,-1.9679,-2.5409,-2.8508,-3.0112,-2.2551,-1.5269,-1.8361,-2.3352,-4.2737,-6.7605,-7.5286,-7.2389,-6.7234,-6.2998,-5.9659,-7.4355,-8.6304,-9.6713,-12.13,-9.6533,-1.0298,12.275,3.6481,-8.6476,-4.9704,0.087696,-3.9804,-3.3495,-4.6429,-4.2883,-0.61207,3.3431,4.9604,5.005,6.1034,9.9489,13.467,14.078,11.057,7.3269,5.3535,4.5731,2.455,2.1901,2.7293,2.7887,2.493,3.282,1.9768,1.6178,4.3776,6.4105,2.0699,-2.4492,-3.3022,-3.1574,1.5799,6.7492,6.1285,6.5332,6.5502,5.4782,4.481,4.3767,5.4061,6.3911,8.1439,14.63,16.812
"297",-3.2994,-3.315,-3.1911,-2.9223,-2.231,0.80813,3.5942,4.7426,6.412,7.5399,7.906,8.421,7.4635,5.1635,3.7065,3.3286,2.6642,2.7457,5.4045,10.024,17.166,24.307,27.142,22.089,14.657,8.3794,6.2227,6.5151,6.7294,5.9032,5.5125,7.381,5.877,3.2397,3.6026,5.4742,5.3267,1.0716,-3.7972,-6.918,-6.8157,-5.7685,-6.5501,-8.3908,-9.3241,-10.09,-11.054,-7.0294,-2.0214,-1.0543,1.982,-1.1771,-6.2181,14.17,-10.888,-25.347,-27.435,-17.065,-4.9573,1.252,-0.3459,-1.9329,-2.0705,-1.5775,-4.7992,-8.4228,-5.5145,-3.3095,-2.046,-4.2116,-7.4633,-6.5451,-5.6612,-6.4916,-6.2806,-4.1748,-1.2184,0.52464,1.018,-29.755,-29.91,-3.985,5.3823,8.395,8.3159,6.4456,6.2478,7.967,8.2831,7.3256,5.584,3.1245,1.9567,2.61,3.9681,4.8929,4.5799,7.348,3.559,1.5398,-1.2888,-1.2649,-1.1858,-1.1398,-1.1996,-1.9597,-2.1336,-1.992,-2.1861,-1.7566,-2.0132,-2.1154,-3.477,-4.1223,-2.153,-0.72675,-0.56949,-1.5825,-3.6902,-7.5833,-12.022,-15.214,-15.864,-15.646,-16.275,-13.021,-6.1221,-0.29539,1.951,-1.578,-4.203,-2.4121,2.0894,4.3288,4.6815,1.5724,-3.7623,-6.6443,-9.5233,-10.396,-11.322,-12.104,-11.391,-11.182,-10.44,-6.2641,-3.5309,1.0452,0.053512,-5.817,-2.8202,8.0362,17.804,-10.808,-10.968,-6.9479,-1.8807,-0.91955,-1.7985,-6.7024,-5.025,-1.2447,3.4581,10.722,14.232,14.968,15.467,13.632,9.7516,8.6159,7.8921,6.1364,5.2806,3.2151,2.873,4.1997,4.9857,5.2804,6.8725,-0.75468,-1.7947,1.3373,2.2377,2.5447,2.9626,3.5166,5.4143,5.7316,3.8517,3.4604,4.4611,7.4807,9.5641,9.5982,8.0806,5.7331,0.15691,-2.8752,5.0933,9.1994
"298",0.89733,0.88166,0.84048,0.80603,1.1274,1.8136,2.4392,2.8384,3.3704,-1.206,-3.0272,0.25803,3.1784,4.6226,5.4807,5.6709,5.1457,2.8275,-0.81529,-1.1396,1.984,4.8366,5.973,4.5377,4.031,8.6343,13.094,13.966,11.666,8.9083,8.8829,8.447,6.3958,3.6392,0.40501,-0.60139,1.1282,1.4469,-1.8032,-3.662,-2.1709,0.82188,3.0008,4.1901,4.0013,2.2714,0.91569,0.30494,-3.0001,-1.4926,2.2524,5.0592,6.9951,0.61102,-39.24,-33.081,-7.8145,1.7086,-0.78725,-2.3852,-3.8332,-4.6055,-5.5439,-6.0102,-4.0839,-2.528,-4.9703,-9.0257,-8.3106,-6.2023,-4.3662,-2.4115,-0.55241,-1.5978,-3.2335,-4.0914,-3.4726,-1.5961,-1.047,0.23246,0.40338,-0.6019,-2.1454,-2.3691,0.44669,4.088,6.9663,7.6615,6.9669,5.8345,4.5439,3.1461,2.7082,2.8615,3.6465,4.5424,3.5715,5.1983,-1.5224,-5.8746,7.8806,7.9044,8.0138,8.1143,8.1987,8.5436,9.2195,9.6624,9.8944,2.9112,-1.539,-1.806,-3.6173,-4.8088,-4.1633,-3.4246,-2.8235,-0.64405,2.6032,3.0276,-0.30316,-4.8954,-7.3072,-5.4097,3.5638,11.79,13.476,11.722,7.9932,4.4547,3.3993,5.5033,5.855,2.083,-1.7969,-2.6016,-4.2364,-7.3006,-8.6277,-8.422,-6.8491,-7.6191,-9.1473,-9.7595,-10.506,-11.87,-11.381,-9.1764,-11.89,-15.336,-18.664,-14.631,1.232,-0.20611,-24.414,-13.615,4.963,-4.4527,-3.2837,-0.075224,-0.11782,-1.4474,-0.67243,2.9127,7.4392,7.3859,4.722,2.0275,0.089206,0.19488,2.3162,4.7372,5.3965,3.3367,1.348,1.4828,1.8308,1.8139,3.0102,4.5931,6.1835,8.0386,9.3515,10.459,8.6924,6.1151,4.9529,3.694,4.1117,5.7303,6.0611,7.0215,7.0706,6.7388,5.8028,4.4421,-2.673,-6.5392,2.4697,7.1816
"299",-5.9393,-5.955,-5.9603,-5.3963,-4.4999,-3.6542,-1.6802,-0.05828,0.60526,1.3325,2.1363,2.3347,2.6943,4.0613,5.0914,5.2126,4.5584,3.6563,3.0495,2.6993,4.1802,7.3132,10.143,11.088,8.3674,3.6805,5.8311,11.373,12.777,11.184,9.4481,8.845,8.2954,7.171,5.9633,4.6065,4.0769,3.0106,-0.58099,-3.8239,-5.743,-6.8985,-7.8694,-8.4837,-8.3992,-8.1902,-9.6882,-10.702,-11.185,3.4113,9.3314,9.6275,8.6015,3.0423,-25.573,-27.922,-19.04,-12.36,-9.3782,-7.7608,-7.6077,-7.2914,-6.8481,-6.1337,-7.0667,-7.7897,-5.1867,-3.332,-2.0731,-0.19059,0.41881,1.0312,2.5871,2.7317,3.1363,3.189,3.8431,5.0398,3.0223,-0.40803,-10.898,-17.295,-6.3273,9.6161,11.24,7.8017,5.8503,4.5256,5.0666,4.5643,3.827,2.8191,2.3212,3.3298,4.2035,6.2584,10.178,11.83,0.30392,-5.8187,2.3766,2.4004,2.4769,2.0381,1.6266,1.8505,1.5571,1.1991,1.3514,-0.53767,-1.7856,-2.3929,-3.0641,-2.5635,-2.7566,-2.5603,-1.4913,-0.66137,-0.42368,-1.3833,-4.2189,-8.3214,-12.623,-17.097,-19.163,-12.333,2.2452,9.5796,10.131,7.9759,5.3501,3.044,0.87494,-1.0265,-2.1818,-1.5484,-1.8822,-3.8712,-5.3412,-6.2304,-6.806,-7.2619,-7.2445,-6.8884,-5.9428,-5.4487,-5.9638,-0.92298,1.2932,-8.7527,-10.009,-1.3631,7.203,1.8681,-7.1105,-10.588,-5.7292,-2.3077,1.218,1.1392,-0.53854,-1.9256,-3.6167,-3.0615,1.5274,6.7725,9.4247,8.8837,6.1797,5.4768,7.2962,9.2632,9.1714,7.8151,7.1966,8.931,10.284,9.6223,9.3126,9.2411,3.2536,0.72629,-2.0847,-4.1578,0.66228,6.7304,7.3287,7.2453,5.5886,5.1227,5.0633,5.6232,5.8191,4.9693,1.0207,-4.5893,-6.957,-3.3785,9.4069,15.26
"300",1.7485,1.7329,1.6917,1.6572,1.9786,2.6648,3.2904,3.6896,4.2216,0.26149,-1.2593,1.6751,4.0478,5.0441,5.7246,5.9778,5.6225,5.6394,7.3913,8.589,8.6329,8.163,5.727,5.3672,7.1279,9.5332,13.942,14.347,8.6853,2.5025,0.5201,-0.24393,-0.4671,0.4434,1.302,1.4071,0.98395,-1.3648,-4.9726,-7.3451,-5.5912,0.28537,5.2526,7.227,6.8228,5.3077,2.4529,0.94667,-4.1874,-3.7769,-3.3192,-3.1989,0.84133,4.8548,-21.264,-18.696,-3.2813,-0.97644,-3.1164,-6.7209,-10.113,-10.668,-9.8245,-9.0202,-8.409,-6.2318,-2.7465,-0.89441,-2.9337,-4.6981,-2.9302,-1.7103,-3.3831,-7.1635,-8.5584,-7.3881,-4.4839,-2.6443,-2.6414,-2.6294,-0.17058,5.1766,8.8182,6.8524,2.5021,0.32959,2.0899,4.8388,6.309,6.6822,6.3895,5.9269,5.7979,6.8598,8.3229,8.9409,6.2111,4.3915,-5.4885,-10.755,7.8459,7.8697,7.9791,8.0796,8.164,8.5089,9.1848,9.6277,9.8597,3.0591,-1.1911,-1.1917,-2.5738,-3.3891,-2.5646,-1.8314,-1.4274,-1.7468,-2.8337,-4.3254,-5.4534,-5.2447,-1.111,4.5348,6.4332,7.868,14.738,16.796,10.69,3.2494,-2.2315,-7.66,-9.4126,-6.3548,-3.3147,-4.2878,-8.0806,-11.593,-13.662,-13.602,-10.73,-7.6703,-7.0632,-7.9847,-8.8864,-11.037,-14.687,-14.626,-12.605,-12.989,-7.1394,3.396,14.794,3.1947,-13.704,-10.471,-1.9891,-6.3565,-2.5595,-0.73225,0.69516,2.8055,2.33,0.18761,-1.0454,2.5519,7.6693,7.4946,5.0381,4.707,4.3536,3.3531,1.8364,-0.56194,-1.6743,-0.84746,-0.036263,-0.61047,-0.25859,1.5108,2.5493,3.7281,4.9596,5.4555,6.4116,7.3217,9.0195,9.51,7.2248,5.9644,5.2748,4.667,3.6584,2.2229,0.93578,0.4338,-4.0113,-4.4087,7.0073,12.285
"301",0.3535,0.33784,0.29666,-0.95014,-1.7441,-1.5057,-1.765,-1.8021,-0.71691,2.6393,6.3564,6.7721,5.2432,3.1367,1.2878,-0.33102,-2.4087,-4.382,-4.3775,-3.1997,1.593,11.296,10.48,5.2759,6.9597,5.0436,6.9863,10.365,10.493,9.1553,8.5443,9.1671,10.106,11.076,11.234,9.7704,6.5405,2.8059,-0.018525,-1.695,-2.3294,-2.3674,-1.731,-0.46889,0.46704,-0.015942,-0.26344,1.6334,-1.4085,-1.6996,3.7395,5.8852,5.1537,-2.0355,-27.34,-21.26,-9.8458,-6.0621,-4.1438,-3.9046,-3.2458,-2.2533,-1.8951,-0.84545,-3.46,-6.576,-4.1824,-2.5364,-1.9953,-2.2707,-2.4093,-0.87298,1.7862,3.0289,4.113,3.3938,2.81,2.7576,-0.7998,-2.0578,-18.922,-30.435,-15.616,6.3202,10.748,9.0021,6.629,4.6424,3.3609,3.762,4.5163,4.3154,3.9886,4.5787,4.775,4.1883,4.3998,4.9405,-4.9939,-9.9987,-1.6432,-1.6194,-1.5099,-1.8433,-2.1711,-1.6025,-0.46356,0.21822,-5.1588,-9.9237,-10.054,-9.0966,-7.5618,-5.5926,-3.1421,-0.25899,3.6282,8.0988,10.589,8.4304,-6.0354,-19.196,-19.91,-9.2084,0.46757,4.1195,10.364,11.552,9.8045,7.3251,5.4706,4.2622,3.5452,3.2311,2.6562,1.1587,-1.0613,-3.4174,-4.6443,-4.5826,-4.5896,-4.7868,-4.9455,-5.3482,-5.6829,-6.7532,-7.7285,-8.2376,-10.356,-15.807,-15.612,-3.2857,12.47,5.6256,-5.0696,-3.6545,-3.8621,-5.6062,-4.4551,-4.2199,-3.8978,-3.9182,-2.4861,2.4008,7.277,11.019,13.572,13.004,8.2507,2.5481,2.2185,5.1913,6.9433,7.6192,8.2149,9.0659,9.0262,7.5301,5.7742,6.5505,3.7854,9.5197,0.9682,-3.6456,1.9735,2.0199,2.2419,1.9553,1.0709,2.2491,3.5531,2.5254,1.9172,1.4857,2.7787,4.7254,6.2228,9.6556,19.887,24.55
"302",-3.0293,-3.045,-3.0862,-4.3768,-4.9078,-3.9395,-1.9926,0.043507,1.1029,3.0671,4.7767,5.944,6.9781,6.4074,3.6448,0.93593,1.198,4.1877,8.7515,10.395,6.2524,1.9561,2.5715,4.5945,5.5682,5.1092,4.6977,5.5299,6.4212,7.0013,7.1461,7.2979,7.2069,7.2802,8.0451,8.4451,7.6173,5.2203,1.9589,-0.15023,-1.3251,-1.9553,-1.2514,0.23266,1.1976,2.5793,2.6806,-0.36673,-2.2933,-0.090061,1.9453,1.8937,2.7123,3.074,-27.916,-25.822,-16.166,-5.8116,-4.723,-5.2314,-5.6792,-5.2285,-6.2085,-6.5235,-4.6628,-3.0586,-5.3135,-9.6873,-8.9926,-6.9616,-5.7646,-4.8015,-3.6691,-3.6359,-2.8809,-0.10155,3.6663,5.7432,4.1411,1.3324,-1.5935,-2.275,0.4131,2.0747,2.4057,2.7507,3.2053,4.2996,5.4343,5.7142,5.2905,4.4559,4.2122,4.2468,5.085,6.4296,7.7272,6.0045,-5.6843,-9.5983,4.2482,4.272,4.3815,2.7856,1.1347,1.243,1.0276,0.47505,-0.85168,-2.0046,-4.9297,-7.0437,-6.2389,-5.0362,-2.2102,1.3376,1.9392,-0.73596,-4.3593,-6.3807,-3.3752,3.0506,6.5754,6.8576,6.3582,6.1275,5.0271,3.641,2.4943,1.5974,0.088208,-1.7376,-3.1302,-3.4814,-2.7001,-2.3974,-2.9231,-2.5556,-2.3694,-4.1139,-5.9157,-6.3695,-5.9793,-5.8957,-6.3366,-4.4204,-4.5983,-7.9318,-10.541,-15.407,-16.027,-4.5255,10.091,0.68238,-13.495,-5.74,1.7537,-9.0316,-8.2673,-7.57,-5.0338,-2.0038,0.11995,3.6284,8.3153,9.6783,6.854,2.3643,0.1805,0.087891,1.2823,2.2289,1.8294,0.7827,1.0696,3.3602,5.5244,6.5824,6.4626,6.0332,5.105,4.8847,5.5106,7.0273,8.8535,9.651,10.155,9.1741,7.2477,6.1259,5.6001,5.5301,4.7102,2.2485,-0.48252,-1.9039,-1.6083,-3.1924,3.6547,8.151
"303",2.1027,2.087,2.0458,2.8538,3.9471,4.8955,6.0482,6.7121,6.8188,7.0908,7.654,7.5875,7.607,7.0791,6.8836,7.4631,6.7731,6.0236,4.9782,6.3413,10.932,12.725,9.8405,5.1628,3.4445,4.6199,6.4093,7.7511,8.6351,8.8513,8.8488,8.6892,7.3817,5.413,3.9052,3.2208,2.8399,1.4906,-1.4214,-4.6663,-6.5573,-6.2361,-2.9133,1.3708,3.7882,3.7511,0.69861,0.039477,-4.1792,0.61172,3.0756,3.6318,1.0517,-0.92035,-25.011,-30.874,-24.817,-4.1144,-4.4935,-3.574,-3.6273,-4.3117,-6.1844,-7.7945,-5.9674,-4.0593,-2.5836,-6.4595,-11.121,-9.7733,-8.0075,-5.4769,-5.1417,-6.1209,-5.3395,-3.3735,-0.33196,0.45283,-1.4852,-5.6896,-8.4852,-6.4625,-0.68645,5.3452,8.6263,9.4368,8.5192,7.1846,7.0293,6.9801,5.6039,4.5881,1.805,0.33448,1.3864,1.9997,3.572,4.1987,-4.8086,-7.5231,-0.7978,-0.77398,-0.66452,-1.5759,-2.4226,-2.1003,-1.4643,-1.0386,-2.9128,-4.2501,-3.372,-2.1972,-1.1646,-0.025234,1.1747,1.9091,3.03,3.8059,2.3174,-2.2732,-7.1974,-9.1988,-7.5498,-2.5681,3.6393,6.9455,7.1559,6.4468,5.1996,3.7315,2.0742,-0.16105,-3.3734,-6.5507,-8.0493,-7.8969,-7.2833,-7.4994,-8.4952,-9.38,-9.8653,-9.3116,-7.6454,-7.1926,-7.9656,-9.8446,-12.473,-12.591,-11.783,-12.171,-8.2657,0.0033626,11.954,-2.957,-16.597,-6.657,2.0577,-9.5674,-7.2809,-4.9734,-2.3004,-1.0879,-0.45075,2.3899,7.0727,9.8201,7.3863,4.3714,2.9156,2.1517,1.9368,2.3772,3.8828,4.8607,5.1566,6.4419,7.3443,4.7351,3.0624,3.8667,5.631,7.4985,6.0967,4.5238,4.7583,4.7472,4.7156,5.9799,6.4743,5.261,5.7098,6.1601,7.1765,8.6292,8.9316,7.8227,5.5842,-0.2397,4.2579,7.9029
