"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"322",-0.31884,-0.47925,-0.89691,-1.5394,-2.006,-2.0364,-2.1883,-2.5213,-1.5041,-0.57334,1.0304,7.0076,14.853,16.977,13.428,8.3808,5.2081,3.5767,2.297,1.798,2.8288,1.6018,1.2091,3.4429,4.7996,4.4875,3.2308,0.68772,1.7447,5.9628,8.2696,7.6509,5.682,1.2766,-6.2688,24.707,23.72,1.4813,-3.0015,-4.9017,-4.8051,-3.4039,-2.2389,-2.612,6.6118,11.064,-0.02763,-9.0377,-5.4913,-11.345,-10.581,-4.14,-4.5142,-7.163,-6.1277,-3.5215,-3.4463,-0.96501,0.93787,0.0044379,-3.9163,-6.7267,-8.3993,-14.935,-10.817,-0.80553,0.85791,-4.61,-7.134,-6.0042,-4.536,-4.4626,-4.8025,-3.3294,-4.4639,-5.6658,-20.241,-27.775,-17.559,-2.216,1.5533,-0.28591,-0.66619,-0.66619,-0.48288,0.015649,-1.8007,-2.6861,-0.62173,1.9335,4.927,4.0709,6.812,13.027,14.593,11.963,10.945,11.691,12.618,12.174,4.1459,3.874,2.8342,1.5356,0.78981,0.35807,0.035687,-0.40277,-1.843,1.3855,-3.7105,-9.1628,-10.328,-11.358,-13.048,-10.352,-6.0251,-4.9557,-2.3711,1.8655,5.765,7.0225,5.8461,5.2503,5.7018,-0.78719,-14.668,-15.452,-0.11305,5.5333,4.6541,5.4336,5.3585,5.2832,7.0293,-24.832,-27.288,-1.0747,0.65958,0.27654,0.45749,-0.91742,-2.9463,-3.4554,-5.7418,-4.6848,6.3027,14.203,-0.43478,-19.537,-20.465,-9.39,3.5595,4.0891,-1.1329,-1.6685,-0.24556,-3.1854,-9.0057,-11.642,-1.4813,6.7046,-2.7042,-3.0847,4.6311,-3.1387,-0.71982,6.4464,7.239,7.888,4.5958,1.5556,4.0061,7.8655,8.4637,9.5451,4.0269,3.1909,0.31855,-0.62835,4.1264,8.5396,9.4604,7.7252,5.532,5.5182,5.1817,-0.31949,-0.27275,3.524,4.5745,4.3238,8.258,10.605,3.9579,1.1235,-0.52903,0.47992,2.4747,1.4131
"323",-1.3919,-0.84872,0.25281,1.3605,1.2937,0.3649,-0.30765,-0.7944,-0.79505,1.0621,2.4429,37.168,39.356,13.655,9.7115,7.1196,5.2679,3.2211,2.4752,3.3747,5.2584,3.4305,2.2264,3.934,5.0319,5.3727,3.8703,2.2016,3.5076,3.341,2.6912,3.1239,2.3351,5.2146,4.2384,4.282,4.5348,1.4877,-3.418,-5.6332,-4.2593,-1.9088,-0.95769,-1.5698,-2.3635,-2.286,-3.3502,-5.7542,-7.0387,-7.1136,-6.7772,-4.3401,-3.566,-5.157,-5.1016,-4.421,-6.8052,-8.0489,-6.8278,-5.5,-7.5978,-8.8264,-7.6507,-9.4392,-8.6628,-0.41295,-2.1728,-7.7905,-6.9295,-5.7933,-4.3168,-4.4567,-5.7647,-5.2733,-6.819,-9.0442,-7.2589,-5.1336,-3.5729,-1.6022,0.28894,1.6055,1.5545,0.55639,-0.3485,0.31452,1.1712,1.367,-1.1149,12.606,20.326,18.979,9.5081,6.7289,2.6064,-1.1031,-0.80824,-0.077705,0.25625,0.20686,2.7854,2.7131,2.266,2.0843,2.4892,3.5898,4.0056,3.3162,2.7376,3.3926,6.0165,-27.805,-29.322,-2.9434,-4.3761,-5.007,-4.523,-1.5336,2.1056,3.6423,4.1443,4.6659,3.7811,1.6898,1.3447,-0.35557,-5.77,-5.4867,1.8371,5.7292,1.4331,-4.1732,-4.1628,-3.9089,-2.3689,-2.6979,-4.1962,-2.732,-0.75416,-0.52218,-0.52768,-1.587,-2.7393,-3.0827,-3.8628,-4.4469,-3.0503,0.16626,3.4336,5.7995,6.5213,10.905,10.692,3.7941,0.27253,2.8177,4.1116,2.8465,0.82125,-2.9655,-2.7315,-2.1002,0.13803,12.386,10.968,-4.59,-4.801,2.7598,6.6236,7.2441,3.4633,-0.78012,-0.31009,2.8058,1.8969,1.9246,6.3244,9.6388,10.45,9.6216,7.029,4.3436,1.0196,-1.8002,-3.424,-1.7096,1.9715,7.363,14.631,-0.79275,-8.4078,-4.8477,-0.71564,1.8605,7.8944,8.2671,7.0044,6.7369,8.0319,8.4066
"324",2.9426,2.8475,2.8134,2.7442,2.6572,4.3066,5.829,5.7997,4.4591,1.4185,-22.218,-11.638,22.695,27.705,28.2,26.193,23.838,20.852,18.372,14.862,11.036,1.4411,-5.0503,-4.5458,-5.1331,-6.5061,-6.01,-7.0043,-10.892,-16.056,-15.629,-13.187,-16.92,-19.945,-26.377,-29.773,-22.128,-5.628,7.9546,14.951,15.966,12.24,5.7671,-0.77815,-4.4055,-4.2273,-2.6003,1.8559,4.0504,2.4853,2.7087,4.3038,6.3303,9.2409,10,4.9177,-1.9122,-3.2851,-0.6175,2.2731,4.1681,5.1939,3.0298,6.3302,-1.7877,-5.6677,-8.3429,-18.136,-20.253,-17.361,-13.086,-9.8169,-7.0222,-4.0533,-1.7957,3.0103,5.9707,2.458,4.0954,9.7498,14.662,10.594,4.0875,1.9135,0.50837,-0.12537,-0.46888,1.0701,-0.55248,8.8904,21.279,20.527,6.4502,-0.0098884,-4.6786,-7.407,-8.215,-8.1331,-7.8672,-8.0543,5.9254,5.8301,5.6268,5.5831,5.725,6.4279,7.862,10.217,16.919,28.53,34.296,-8.5002,-21.264,-8.0738,-11.136,-14.8,-18.002,-20.487,-20.113,-17.597,-14.952,-11.793,-6.2625,-0.71862,-0.1981,-0.15989,-2.6165,-5.7596,-6.9053,-9.0374,-13.916,-17.927,-16.409,-11.132,-2.0907,11.227,16.253,8.427,-2.9038,-10.108,-10.092,-5.4406,0.86554,6.104,8.6341,8.0311,5.9578,6.4744,12.514,20.649,22.41,14.05,0.5889,-10.969,-11.573,-2.2944,5.6533,9.1487,7.5323,1.0833,-2.0981,1.1205,14.915,2.1519,-22.466,-23.107,-4.5042,16.77,22.823,21.176,15.739,12.09,12.537,13.71,16.396,11.012,6.696,5.7839,5.3823,2.8124,-1.8572,-4.0111,-4.6033,-6.5353,-7.5754,-9.169,-9.5636,-6.1271,-1.3973,-11.604,-17.736,-10.514,-1.4776,0.50232,3.1933,5.2274,9.2783,12.254,12.535,12.163
"325",1.0673,0.97221,0.57997,-0.11409,-0.55054,-0.35056,-0.27886,-0.40366,-0.41756,-2.0676,-28.448,-23.825,27.838,36.902,38.116,33.919,26.852,23.527,21.398,17.326,9.1581,3.011,1.6989,0.074472,-1.0968,-0.74648,-1.6436,-4.533,-5.9641,-7.5567,-11.324,-12.104,-11.234,-11.901,-19.56,-29.499,-27.169,-12.444,2.0073,10.009,8.9883,2.0127,-5.9252,-11.816,-12.516,-10.468,-7.1826,-4.5819,-3.7424,-2.8931,-1.7662,-1.0285,1.7321,10.015,8.9222,-2.863,-9.376,-9.1582,-4.3663,-0.067458,-1.6033,-3.7808,-3.4323,-4.3017,-1.6017,8.9006,8.6273,-0.58321,-4.5172,-2.6577,-0.6276,-0.15611,0.1434,3.0052,4.9558,6.6784,9.6288,6.0936,0.25429,1.7179,2.3173,3.633,4.142,0.42658,-2.4581,-8.4153,-13.197,-13.687,-10.29,13.951,26.36,21.672,7.5499,3.4273,-0.25629,-2.8368,-3.1389,-3.0194,-3.3391,-3.7607,-3.4375,-3.5328,-3.93,-4.3119,-4.3299,-3.0719,-1.0907,1.9251,7.7035,18.321,35.21,5.7017,-20.053,-14.603,-17.725,-15.795,-11.977,-14.9,-16.91,-16.793,-17.073,-14.77,-8.5642,-5.5697,-3.0716,-0.10614,0.75778,-2.0996,-9.9157,-16.647,-14.548,-7.3451,-0.28706,0.30544,1.365,9.7867,13.431,7.9052,-1.0524,-7.2945,-5.4371,0.45392,5.9802,8.6458,8.5104,7.7441,8.4054,9.7777,10.989,12.96,11.759,5.0355,-4.9308,-8.1426,0.89679,12.786,15.541,13.088,9.2943,2.4775,1.0951,4.3433,10.713,19.051,7.4144,-6.0445,5.5696,14.458,11.548,11.644,8.1649,5.9608,9.5028,14.936,15.788,15.026,6.4804,-1.6392,-3.5507,-5.6837,-9.7716,-10.514,-10.446,-10.768,-7.4355,1.0718,10.529,12.531,2.5585,-11.788,-15.939,-8.2335,2.6696,3.2288,3.671,2.63,2.0283,2.3117,1.9815,1.0805
"326",7.7908,7.6958,7.4707,1.2112,-3.9647,-3.9943,-3.761,-2.9206,0.077794,3.9821,10.427,27.273,36.503,30.215,5.971,-5.4783,-4.9983,-4.1214,-2.555,-0.61103,-0.25102,0.78878,1.7932,1.7447,3.4205,4.859,3.6609,6.6213,10.802,8.9166,7.3861,7.1357,9.1475,11.176,11.927,8.9306,6.3327,3.6457,-3.0254,-8.6804,-12.001,-10.856,-3.3517,4.7307,5.0488,-4.2505,-7.6139,-4.734,-6.2679,-6.8507,-5.8939,-6.3636,-2.1673,2.6261,3.1803,1.7649,-2.5474,-4.2252,-5.597,-6.8551,-7.2174,-6.8449,-6.2516,-8.926,-8.5846,0.73864,-1.8546,-9.3971,-8.6767,-7.8528,-7.2234,-6.7685,-7.6912,-8.0031,-10.461,-11.962,-7.7223,-4.3402,-2.2107,0.13263,1.1991,0.98817,1.4282,-0.3438,-2.3048,-2.5006,-2.3809,-0.61156,0.2248,0.25951,17.143,25.454,15.309,1.7076,-2.0908,-4.0889,-3.3335,-5.6891,-8.9417,-9.564,-6.2299,-6.3252,-6.8338,-7.5593,-7.9948,-8.847,-9.6456,-11.205,-13.248,-9.7516,-4.5212,-16.015,-26.294,-22.932,-16.522,-5.4188,4.7264,5.6054,5.5212,4.5844,2.1999,-1.2801,-5.7126,-10.806,-16.046,-19.702,-14.098,-5.1382,-1.3344,-0.096686,0.079633,0.16596,-0.61757,-2.7997,-5.6426,-6.7928,-5.5968,-2.8471,0.41919,6.1986,11.8,13.026,11.823,6.6613,4.6504,11.46,14.167,5.4372,-5.9359,-5.7931,1.193,6.2361,10.716,8.1443,3.347,5.9015,11.26,13.76,12.434,10.53,10.129,6.3391,8.915,23.909,20.662,0.45651,-3.5796,0.98742,4.9162,4.2145,-1.1612,-4.67,-4.5074,-1.2168,0.62681,3.313,6.6458,8.0558,9.051,8.862,8.4481,9.5216,6.4352,2.13,-2.148,-6.1565,-8.5116,-6.3422,-6.9945,-4.2366,-6.8195,-13.451,-9.1625,3.957,8.1013,11.926,11.964,7.4297,1.3339,-2.0755
"327",-2.0674,-2.0633,-1.9986,-2.1392,-2.3424,-2.1605,-1.7866,-1.1012,0.023213,-0.64508,-2.5979,6.569,14.42,17.157,18.789,17.202,11.892,9.8277,7.7414,7.1069,1.512,-1.765,1.3476,3.303,3.9846,3.2068,0.73148,-3.474,-8.0713,-6.7718,0.0068706,1.3814,-0.64578,-1.9933,-4.7112,1.5056,11.349,16.879,14.559,9.4713,6.3963,5.0838,4.5992,2.1267,-1.0319,-2.9125,-5.0932,-7.3989,-7.9939,-7.5754,-6.8695,-6.7834,-6.9255,-3.2465,2.1918,4.2836,2.1763,1.636,3.304,-0.068163,-8.8935,-11.315,-7.6177,-7.8619,-5.8557,3.5357,5.7268,-0.69685,-5.4374,-5.7406,-4.9809,-7.0588,-10.177,-8.008,-8.7949,-11.63,-16.141,-14.539,-2.241,9.0498,8.3424,1.2845,-0.96651,-1.8607,-2.2414,-2.4284,-4.5266,-4.0898,4.4586,9.4658,11.064,8.5162,3.9107,3.6159,4.5469,4.0372,5.4914,6.7288,6.1961,5.3464,0.73344,0.37651,-0.89554,-2.4194,-3.1808,-1.4051,2.4767,7.7094,12.844,19.946,2.9283,-12.134,-18.035,-20.629,-22.801,-16.274,-5.1093,-5.1263,-3.5826,-1.8723,-0.33707,3.2237,6.3968,5.3628,3.436,1.3773,-3.6367,-12.916,-18.47,-16.592,-7.5064,-1.6079,-0.30885,1.0245,4.2175,6.9068,0.62911,-6.8476,-3.8607,1.1943,2.0202,1.2934,1.7699,1.0852,0.77575,1.9858,4.2666,8.379,11.835,11.507,4.7016,-4.0073,-8.3175,-6.116,-6.4659,-6.0674,-3.2723,-1.1117,-4.1809,-2.6727,10.905,15.764,10.656,13.412,8.4338,-8.7417,-9.8918,-1.5195,5.2219,11.827,12.914,11.298,11.156,14.879,14.581,13.072,4.5193,-1.7354,-3.7253,-6.6223,-4.5044,5.2954,6.349,4.4775,0.88086,-0.82548,-0.75847,-2.358,-9.981,-7.1159,-2.9151,-2.2671,-1.1651,4.1708,11.877,12.86,14.006,13.316,10.818,8.7368
"329",1.1299,1.0349,1.4807,1.7715,0.94419,0.43462,-0.22875,-0.81182,-0.21383,4.7,10.091,9.9378,8.5773,7.4728,7.3668,7.1512,6.4189,4.5948,1.8819,1.6122,3.7923,6.8781,1.7056,-1.6297,2.268,3.0317,1.7372,0.33948,-1.9344,2.4718,10.127,9.1868,7.5039,5.0552,-0.19681,-7.4051,18.113,20.742,-4.2346,-1.3295,1.5691,2.3766,6.9516,10.362,9.7713,8.8286,7.1646,-4.9493,-4.9312,-11.409,-15.381,-2.684,-3.7351,-4.4347,-1.1383,1.5445,0.23621,-1.715,-0.19099,1.5408,-1.9968,-3.5589,-7.1867,-14.729,-12.753,-2.665,-1.1513,-6.981,-9.8737,-9.6696,-9.2909,-9.0847,-8.258,-6.283,-4.0111,-3.3146,-0.45892,-1.8126,-4.9072,-2.8252,0.91762,2.4942,2.616,2.5291,1.8232,1.4544,1.2655,1.4773,-0.65795,-4.2379,-6.1652,-4.464,-0.12046,1.9344,1.1807,0.4402,0.7342,1.0426,0.9734,0.83216,1.982,1.8867,1.9172,1.9018,3.0062,4.5387,4.9946,2.6412,0.67658,-10.906,-14.456,-11.831,-11.485,-11.907,-9.2901,-5.7578,-5.7758,-4.0772,1.7392,7.4058,8.5323,7.5132,8.2046,11.984,16.348,8.2933,-10.874,-25.851,-24.465,-5.1979,4.4271,5.3863,5.1264,5.2957,4.7373,3.7465,-29.473,-32.015,-3.2469,-6.393,-7.844,-7.9002,-3.0723,-0.42101,-3.1808,-4.7082,9.4392,31.646,20.284,-28.067,-30.42,-9.4577,1.972,-0.58645,-4.5713,-5.0694,-2.919,-1.597,-1.6617,-1.9746,2.4272,4.4874,3.3489,9.816,2.4451,-18.323,-15.952,-1.7785,5.5539,6.7063,0.2274,-5.5893,-3.9354,0.92642,5.9651,8.6324,11.87,11.2,9.5979,8.8411,5.0368,1.2731,-0.24272,-1.2521,-3.6934,-3.7859,-3.5029,0.68988,3.8941,5.6245,7.6661,7.856,5.8832,4.3624,6.4798,8.8123,6.4467,3.4878,3.4666,4.0776
"330",1.7324,1.6373,1.4122,-0.28253,-1.7735,-1.4441,-1.1339,-1.2827,-2.9018,-4.6909,-6.7753,-7.4015,-5.0514,-4.2135,-4.5711,-4.1144,-4.9084,-5.167,-3.7519,-2.3542,-3.5401,-10.059,-12.285,-10.034,-16.665,-21.632,-16.346,-12.523,-5.5674,6.0903,6.9312,9.553,8.3881,9.8555,2.5513,-4.8168,-5.9807,-7.8496,-12.654,-15.649,-13.9,-9.5879,-4.8794,-2.9099,-2.4154,-1.1204,-2.162,0.82842,0.66363,-2.9896,-1.9702,1.7871,-1.2964,-17.879,-21.683,-16.687,-15.411,-15.351,-13.847,-11.245,-1.417,2.7736,-2.2564,8.3339,16.97,-21.229,-21.108,7.2457,7.5654,7.5775,7.2402,7.7247,8.9726,12.191,15.518,13.122,7.8682,12.06,19.252,18.12,12.953,8.9317,10.451,7.9791,6.4481,7.5968,8.2446,6.5457,-0.26867,-9.214,-11.722,-6.9965,1.8677,3.7757,1.5815,0.3152,-0.15344,-0.30228,-0.55027,-0.7778,-3.533,-3.6283,-4.137,-6.1801,-7.71,-8.0285,-8.5244,-7.2208,-7.5814,-3.5405,2.7586,4.0073,2.5364,1.3774,0.75528,0.71334,1.3387,1.5016,1.1618,1.4709,2.6556,5.3265,8.7024,8.2029,-4.8095,-19.084,-21.165,-14.298,-10.355,-5.3123,-3.8695,-2.3112,-2.9791,-3.248,-0.16542,4.3227,4.3545,6.5019,8.3633,6.7455,6.6536,7.2788,4.3261,-0.025156,-2.2725,-7.7328,-11.257,-19.168,-25.212,-24.836,-22.044,-15.183,0.78996,17.937,18.852,18.659,13.898,5.2134,4.3926,0.54463,-9.4064,-22.511,-31.415,-47.034,-43.647,49.069,61.037,27.033,0.55496,-5.6954,-11.042,-13.061,-9.8638,-3.1182,3.9587,2.5924,-2.4988,-2.1603,-1.8273,-5.7171,-2.4409,6.8759,0.011966,-2.5164,-5.9965,-10.403,-9.9819,0.044842,13.671,24.41,29.571,27.957,22.895,13.437,4.6757,1.2099,-0.15307,0.28959,2.5194,3.5989
"332",1.6621,1.5671,1.3503,-0.13692,-1.4785,-1.1626,-0.95862,-1.1651,-2.8088,-5.8675,8.1812,30.169,38.832,29.349,22.054,20.389,19.562,16.666,13.729,11.942,10.459,4.381,-0.4487,-0.67913,6.6324,13.542,9.1176,0.81526,-2.9044,-4.8002,-8.7912,-12.621,-14.1,-17.127,-27.506,-36.299,-39.004,-24.631,-8.2992,-0.47084,2.2986,-0.43292,-2.5011,-3.346,-3.5554,-3.1502,-3.4038,-6.767,-9.6962,-9.4669,-8.4461,-7.828,-2.2229,8.2689,11.509,1.6562,-7.6636,-7.2428,-3.7323,-2.0466,-5.2316,-8.4296,-8.6704,-8.8057,-5.8564,5.2117,8.6573,8.134,4.642,-0.66081,1.4513,3.4696,5.2322,6.581,7.0276,7.7798,10.119,6.0625,-2.9119,-8.4025,-8.0443,-7.8255,-9.8168,-13.333,-15.449,-10.897,-5.8142,-5.4025,-4.4439,26.821,29.52,13.14,-2.2727,-6.8978,-9.0002,-4.2063,2.8715,2.4296,1.347,0.60566,-3.1761,-3.2714,-3.714,-3.2936,-2.6281,-1.7127,0.14984,2.7163,8.6039,19.853,-14.064,-20.925,-15.784,-13.045,-7.076,-10.024,-12.516,-14.149,-15.805,-17.02,-16.341,-18.512,-19.811,-8.1901,15.403,26.878,18.478,3.6059,-4.1959,-6.5289,-5.7024,-5.2462,-9.5613,-14.41,-10.789,-5.4185,-4.6472,-0.95215,-1.5824,-3.9615,-3.0932,-0.42442,4.7594,8.5213,8.5198,7.9017,8.333,10.065,13.12,17.404,17.491,11.76,3.4488,-6.4628,-7.9595,4.4239,13.205,13.762,11.569,10.09,13.483,18.161,24.509,34.25,25.688,10.157,14.269,21.85,19.224,11.857,5.5455,0.69956,2.4308,6.1418,7.5533,7.6666,8.4937,1.2749,-4.5096,-4.3415,-6.5066,-9.2636,-10.966,-8.9924,-5.6195,-2.6573,3.0466,10.13,14.184,-3.3455,-14.446,-13.442,-4.929,-2.7145,-3.6445,-4.4306,-4.3493,-6.9825,-6.7645,-6.2971
"333",0.36877,0.27371,0.12809,-0.10414,-0.31444,1.0639,2.352,2.0694,-1.019,-5.1778,-2.7414,26.418,37.099,22.722,18.013,14.253,12.371,8.4454,5.7363,3.5029,2.3002,4.4731,6.8414,3.0103,-0.75859,-0.70018,-1.3695,-1.7118,-2.1149,-3.419,-6.4201,-10.938,-14.589,-15.938,-16.559,-13.337,-2.6142,5.8522,5.7932,3.6512,-0.084211,-2.4488,-2.8274,-3.422,-3.9818,-3.9688,-4.2817,-4.2297,-3.4457,-2.7628,-2.245,-2.9818,-4.5416,-3.9362,-5.3307,-11.448,-14.241,-12.366,-8.7966,-6.5793,-7.2632,-8.1929,-8.0249,-8.209,-7.0384,0.46581,6.8952,4.8564,2.6638,4.4067,5.7101,8.32,6.3539,2.6543,1.7186,-2.1218,-10.695,-20.156,-16.952,-11.533,-8.2516,-8.3536,-3.8128,2.3251,0.92911,0.32115,-0.015541,-1.8047,7.0383,25.466,25.886,13.521,7.071,3.6745,-2.2465,-3.9059,-1.5845,-1.6639,-2.5652,-3.1586,-3.6869,-3.7822,-3.6306,-2.9504,-2.5363,-1.9313,-0.51367,1.6655,5.3674,14.34,-6.3136,-23.781,-22.94,-21.226,-16.03,-7.3047,-8.2565,-7.0205,-5.1304,-4.6609,-4.3329,-5.2783,-7.1226,-8.7978,-9.55,-7.1123,-1.7702,3.253,3.0725,-1.877,-4.9876,-5.6079,-6.0794,-6.9493,-2.9658,5.3236,4.2497,-1.269,-2.4006,-1.6068,1.056,3.1393,4.2952,5.0141,5.2061,4.7148,4.7477,6.7024,9.1694,11.288,12.579,10.799,5.658,3.3727,4.0965,8.4591,13.055,11.469,6.4618,4.4374,8.5831,14.261,19.816,28.468,21.899,20.531,28.771,26.138,17.858,19.785,20.099,18.227,15.52,11.858,8.0655,-2.3203,-5.5086,-0.70457,0.22679,-5.3871,-13.058,-15.966,-12.115,-5.4837,-8.1042,-9.8207,-10.121,-9.9971,-13.01,-6.451,-3.0211,-4.0452,-2.7584,-3.7187,-1.8374,-0.89079,-3.7089,-7.2129,-8.2376,-8.5497
"334",0.52953,0.43447,0.046784,-0.54778,-0.88827,-3.58,-5.9983,-5.9923,-5.3949,-6.0171,-24.017,-4.0009,37.489,29.474,23.047,18.297,17.997,18.789,18.287,12.494,6.3635,2.2733,0.85527,1.9904,4.4916,6.2966,4.4768,0.65565,-3.9353,-7.8312,-8.2378,-8.7433,-12.411,-17.569,-27.406,-34.783,-30.552,-14.728,3.3384,10.686,6.3852,-4.556,-14.384,-15.592,-7.5701,-0.37182,-1.2164,-7.8319,-13.677,-13.373,-3.0041,3.9464,6.3465,7.9048,9.1199,3.2654,-6.6675,-1.8417,7.4014,7.1432,-2.4419,-8.4527,-7.0818,-7.2532,-3.3452,7.4147,4.3046,-4.0968,-4.0392,-2.5547,-0.084728,2.7858,3.2614,2.2771,1.8933,2.2169,3.1942,-1.6033,-9.1813,-11.581,-9.4344,-8.3955,-10.002,-13.203,-9.697,-3.7556,-4.2345,-4.2777,-1.8165,15.705,23.202,19.632,14.205,9.2424,5.7987,2.4849,1.5443,1.879,2.3077,2.3068,-10.033,-10.128,-9.2124,-7.3161,-6.2678,-3.7059,-0.26047,3.1615,10.618,23.762,39.571,0.5644,-13.05,-5.5271,-10.363,-13.818,-16.628,-18.732,-19.78,-16.869,-10.21,-5.6869,-4.2123,-5.4931,-6.9299,-6.9828,-9.4243,-14.867,-17.991,-14.318,-10.052,-8.8258,-7.8949,-6.3922,-1.3567,5.9492,8.6565,4.3127,-2.8424,-5.4732,-1.7429,4.5943,9.319,11.142,8.1626,2.4206,3.5609,13.057,22.93,25.757,13.679,0.15043,-5.0366,-6.9886,-4.8504,5.3881,14.549,11.054,0.81617,3.8717,18.722,20.522,16.982,27.253,15.517,-7.7776,-4.7405,8.6413,15.045,17.025,14.149,11.35,11.362,9.2734,7.1924,1.6934,-2.7176,-3.158,-1.4552,-0.072728,-2.199,-6.7157,-10.57,-7.897,-4.1065,-1.9409,2.4914,9.3014,0.074334,-5.8356,-5.4143,-6.9786,-8.9202,-5.7301,0.23808,-1.1393,-2.2358,-2.9556,-3.6828,-4.7454
"335",-3.1282,-3.2233,-1.9366,-0.73712,-1.0024,-0.65404,-0.48834,-1.9148,-3.1911,-2.6292,-5.6631,-9.7262,-8.2721,-5.4541,-6.2619,-7.1307,-5.1325,-10.543,-14.388,-11.483,-8.4567,-10.257,-10.824,-8.769,-8.6088,-8.9015,-10.857,-10.78,-11.497,-17.214,-18.551,-6.359,11.89,5.3801,10.372,10.916,9.6152,12.151,11.919,11.297,11.695,9.7886,6.3225,1.7358,-2.2495,-4.3335,-5.4197,-6.9078,-1.84,-0.056412,-5.6929,-9.1233,-4.494,-12.403,-31.454,-28.948,-16.825,-5.6696,0.16211,1.5639,-1.9852,4.8104,12.257,3.8305,-4.5484,-31.336,-28.453,5.4063,12.643,11.974,9.3106,10.447,11.51,14.459,17.672,16.503,12.135,9.9861,12.22,13.596,10.497,7.9776,8.6881,7.2302,7.2942,7.6743,7.0432,7.0945,2.3746,-4.5168,-6.4108,-3.622,-0.14179,3.5346,5.9976,4.6107,4.7971,5.6619,4.8925,4.0589,-6.8003,-6.8956,-7.9334,-9.0993,-9.5729,-9.4745,-8.2713,-8.2947,-5.5874,2.2383,11.206,16.07,14.725,12.795,8.8038,5.8179,5.4228,5.6663,4.4338,-0.44666,-5.2785,-2.3497,5.2868,6.7578,2.8529,0.89918,-3.8367,-7.6561,-11.351,-16.522,-9.5118,-4.0778,-7.336,-7.4091,-3.0598,-1.5725,-5.6309,-10.446,-13.682,-15.565,-15.242,-12.898,-9.6993,-5.7321,-2.6171,-1.6078,-2.5985,-2.501,-8.3663,-16.297,-24.788,-33.123,-31.206,3.9276,15.004,17.296,16.075,6.8494,-2.6265,-12.456,-16.402,-22.994,-26.936,-26.818,-32.516,44.275,53.897,18.979,10.805,0.82327,-8.3978,-9.5078,-4.0801,5.9362,12.691,7.4363,5.4687,8.6753,8.1807,5.3351,4.5158,4.9897,0.51984,-2.1263,-9.2559,-13.995,-12.866,-10.637,0.9804,13.487,18.171,18.273,17.184,13.867,7.3419,0.31462,-7.847,-13.76,-14.666,-14.225
