"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"163",20.702,20.64,20.527,20.381,20.223,19.982,19.429,19.152,19.774,21.423,23.829,24.857,31.412,35.165,32.094,26.831,22.099,14.733,1.0262,-13.44,-17.488,-18.351,-17.992,-16.23,-15.384,-14.606,-16.823,-18.147,-34.434,-45.388,-39.192,-32.934,-21.632,55.521,78.392,7.2261,4.5293,43.043,25.108,-22.435,-38.532,-30.689,-20.185,-22.452,-27.056,-33.65,-38.564,-40.193,-45.048,-38.702,-21.512,-9.883,-0.77112,13.827,20.86,4.9341,-20.564,-21.088,-21.784,-31.267,-50.36,-37.352,-19.747,-10.889,3.712,12.143,13.199,14.462,16.453,17.32,17.979,18.698,19.767,16.047,12.743,16.786,24.864,33.628,14.87,-2.9091,-2.9207,7.2915,5.5016,3.9567,5.1443,4.621,1.266,-1.5769,-6.4632,-11.163,-13.956,-15.815,55.554,62.573,-5.262,-10.161,-8.5974,-9.1673,29.497,48.406,-4.0295,-4.0168,-3.967,-3.8014,-3.5209,-3.3361,-2.7357,-2.1291,-1.3046,0.44174,3.2331,4.954,-6.1527,-15.376,-17.275,-18.577,-19.223,-29.265,-33.636,-24.269,-23.131,-26.943,-26.802,-28.36,-30.956,-30.522,-33.28,-36.804,-29.413,-20.503,-29.134,-47.925,14.427,27.063,11.727,47.999,41.245,18.48,19.577,18.679,16.718,8.4854,-4.6044,-4.2805,-5.6333,-5.117,-3.3635,-0.90484,6.9933,19.007,25.501,25.798,17.291,11.274,14.294,22.92,31.986,35.471,74.422,68.756,1.7366,9.8059,14.617,14.019,12.464,9.3316,2.1895,-4.1474,-9.0361,-9.2256,-8.1569,-6.4699,-2.4881,4.0648,11.782,18.248,23.305,27.012,6.5295,-17.558,-16.8,-16.543,-21.271,-19.04,-15.32,-16.78,-16.409,-13.049,-8.5946,-6.95,-5.6248,-5.0247,-44.778,-45.265,-13.719,-11.466,-8.3358,-3.3757,-10.54,-10.878
"164",-50.381,-50.281,-48.139,-41.342,-9.8692,27.554,41.355,48.7,51.289,51.03,49.056,45.813,39.267,23.277,-3.4924,-25.095,-34.286,-36.202,-34.742,-31.312,-26.594,-23.499,-25.608,-28.058,-21.004,-13.44,-15.312,-16.378,-10.108,-4.8242,-14.651,-26.157,-26.146,-19.686,9.0253,37.803,66.608,26.846,6.2923,37.775,-5.2179,-45.156,-49.72,-43.554,-28.319,0.83909,23.746,31.147,29.788,16.138,-5.6974,-26.932,-35.842,-25.445,-10.093,3.7669,16.477,17.757,1.2535,-27.608,-48.967,-47.644,-19.438,10.395,12.865,9.8016,8.2125,9.6919,12.465,16.057,18.372,19.196,20.864,19.986,23.149,32.988,39.403,32.565,-13.422,-47.491,-52.284,-38.053,-31.113,-32.401,-35.852,-34.942,-28.219,-14.24,3.9663,24.604,52.263,69.164,72.142,71.708,85.391,88.631,35.492,-16.367,-52.049,-45.731,5.6322,7.1538,7.3293,0.76428,-20.918,-22.587,-13.718,-4.1196,0.90272,-1.879,-7.0815,-11.696,-23.867,-33.86,-29.852,-15.139,-0.81307,11.659,20.689,15.895,-1.3214,-13.631,-15.887,-18.783,-22.578,-24.193,-28.246,-34.04,-35.445,-35.569,-42.21,-41.901,-28.24,-8.8524,0.24642,-7.2077,0.74055,43.108,58.632,56.286,59.867,31.16,-9.6859,2.2652,16.353,19.961,6.5522,-2.8342,1.0418,17.076,33.993,42.468,36.436,22.457,14.612,8.2728,0.35527,1.4352,17.509,29.589,31.954,34.578,34.406,9.1094,-12.46,-17.264,-17.635,-13.689,-9.2537,-9.3223,-10.317,-8.1475,-2.6852,1.0111,-5.6237,-4.3933,-0.32976,2.9747,-6.5729,-21.73,-11.921,-1.5313,2.3593,6.9373,14.142,15.071,3.3963,-11.701,-20.273,-22.262,-9.4622,14.828,23.982,22.242,15.893,-7.945,-56.376,-49.94,37.211,90.12
"165",46.896,47.018,47.387,47.473,47.308,47.481,50.024,51.813,49.443,45.463,40.415,29.601,12.053,-2.2873,-6.4669,-9.1767,-14.794,-18.833,-17.896,-17.945,-17.841,-20.683,-27.584,-29.33,-23.431,-17.567,-22.364,2.2168,66.514,66.621,-2.384,-12.671,6.1664,-26.32,-35.588,-25.158,-29.53,-30.814,-28.803,-20.543,-7.0625,7.741,16.438,13.923,7.4793,-1.6106,-16.671,-32.858,-41.918,-43.116,-34.303,-24.359,-16.301,-11.37,-16.407,-30.941,-42.391,-52.559,-57.08,-41.197,-5.5264,19.228,26.16,25.4,23.401,17.411,11.616,11.669,12.302,13.353,13.767,16.162,18.27,17.849,19.384,24.207,30.239,35.549,8.1891,-17.046,-13.947,4.0071,12.547,16.6,12.834,2.3325,-8.5526,-16.472,-19.282,-17.993,-15.552,-8.5255,48.639,99.58,106.72,86.918,0.5372,-61.36,-69.04,-48.742,5.8104,7.0776,11.257,15.148,16.868,14.26,9.6569,4.8492,-3.0148,-10.113,-15.005,-23.618,-28.774,-26.434,-24.156,-20.46,-14.14,-8.6376,-8.4557,-20.79,-34.103,-35.066,-33.95,-43.07,-56.407,-63.016,-40.545,7.7738,21.669,33.299,28.759,27.994,33.471,28.94,11.297,-7.1466,-9.2928,-11.014,-7.4158,0.65445,9.4919,13.632,14.99,17.342,19.601,21.203,23.016,22.593,22.081,25.69,32.04,33.331,24.94,12.403,8.3111,8.7456,8.5561,11.02,15.601,22.976,23.514,8.2546,-1.6861,-1.6435,3.8738,8.3813,10.517,11.464,11.232,11.148,9.9567,7.8124,7.4037,10.679,19.021,28,33.371,33.936,18.112,-1.9665,0.30787,3.4427,-6.1064,-16.158,-20.389,-19.616,-12.506,-3.5474,-2.3193,-6.2409,-11.813,-45.485,-33.518,54.564,48.122,-35.537,-58.932,11.375,3.048,-23.873
"166",26.106,26.044,25.931,25.786,25.627,25.514,26.803,28.228,28.85,30.499,31.659,35.774,41.237,40.978,44.631,48.812,51.688,56.846,54.194,41.9,20.195,3.0774,-7.3257,-16.684,-21.009,-19.787,-22.005,-27.252,-23.42,-18.739,-73.938,-66.273,69.326,52.294,-9.7498,-24.295,15.058,42.988,40.265,4.0611,-17.619,-17.396,-21.355,-24.917,-30.124,-38.087,-43.914,-48.673,-53.379,-61.571,-58.646,-29.66,-0.028043,16.903,30.207,29.136,10.185,-9.2093,2.5349,7.4754,-19.974,-43.498,-47.578,-50.882,-51.202,-40.88,-25.488,0.76022,16.894,18.828,17.609,16.758,16.721,13.693,11.951,17.34,26.52,36.471,21.502,7.0189,9.8248,22.125,22.217,22.119,9.6559,-20.183,-34.028,-29.353,-22.901,-23.466,-26.211,-27.988,-26.52,-21.742,-20.916,-22.328,-22.451,-21.351,81.443,115.6,4.4437,4.4563,4.5061,4.6718,4.9522,4.8825,4.8773,5.201,6.0255,7.7719,8.5295,6.2893,5.3942,2.9608,-10.713,-20.311,-20.599,-20.875,-26.435,-34.316,-44.063,-50.293,-53.016,-53.656,-51.31,-54.154,-58.268,-52.788,-43.964,-38.766,-26.336,-5.6876,9.8725,15.434,26.362,22.92,27.619,24.039,24.942,31.585,17.99,-0.87155,-0.49352,-1.4071,1.6906,2.0337,-0.86242,-2.6349,-4.2558,4.1036,19.713,31.777,22.002,2.8673,7.9472,26.296,41.271,49.061,47.283,48.052,40.982,19.707,22.979,27.737,33.552,41.332,43.111,29.437,7.4542,-8.0289,-12.379,-13.212,-11.399,-3.7025,7.0103,16.026,23.213,28.98,11.761,-11.086,-10.97,-13.123,-20.675,-26.401,-27.081,-15.269,-7.5741,-6.6842,-6.8871,-7.952,-4.7521,-1.6939,-2.235,-5.1013,0.67081,11.408,17.991,15.899,6.2263,7.9771
"167",5.1371,5.075,4.9618,4.8162,4.6574,4.6572,4.4779,4.4129,5.0348,6.6837,8.9488,10.636,12.927,15.333,16.057,17.362,17.667,17.371,18.385,3.3982,-12.392,-18.714,-20.495,-20.036,-28.201,-32.245,-29.96,-38.373,-38.752,-33.693,-43.115,-40.645,-19.537,-17.708,-12.543,-6.4219,-1.7665,1.4555,0.0029489,-3.6937,-5.8962,-7.5856,-7.2483,-1.8636,0.70636,2.0948,3.5595,7.9058,12.8,13.006,11.55,11.342,13.247,-17.8,-19.227,12.084,14.799,-0.54853,-7.497,-4.2273,-1.4079,-0.80287,-1.4804,-0.73091,-0.047497,15.079,11.822,-0.077287,8.6081,15.609,18.448,19.592,21.026,22.039,24.297,29.276,36.657,43.615,34.661,26.985,21.069,12.776,11.764,19.219,13.71,-0.10335,-10.91,-15.267,-16.342,-16.257,-12.841,-9.0797,-5.1138,-2.0973,-4.661,-4.5249,-9.6204,-11.259,-12.537,-9.9036,-9.7863,-9.7736,-9.7238,-9.5581,-9.2777,-8.7491,-8.1364,-7.81,-6.9855,-5.2392,-2.4623,-3.4845,-5.1213,-4.4803,-5.7472,-6.6823,-6.1654,-6.3452,-7.7741,-15.673,-15.606,-6.441,-3.7373,-1.3903,8.0709,19.942,20.25,0.47708,-1.3388,3.7815,-11.285,-18.982,-16.734,-10.994,-5.258,-1.6262,0.70097,1.8336,0.57377,1.0835,2.9216,4.9905,6.8762,7.6845,7.4192,6.6148,5.392,10.409,14.213,13.177,13.824,13.75,2.367,51.713,56.672,21.509,24.135,25.704,20.014,22.045,22.944,18.968,14.877,14.808,14.285,0.43832,-29.484,-45.467,-33.752,-18.624,-14.209,-11.648,-7.3395,-0.54025,8.698,17.258,21.265,21.967,11.975,-4.8039,-15.064,-30.509,-28.448,-20.463,-24.512,-16.773,-4.0476,-1.1695,-1.8773,-4.3016,-3.1647,-1.9197,-1.133,-0.4804,-3.9468,-4.2,-8.7569,-14.414,-4.4144,0.080335
"169",19.669,19.607,19.494,19.349,19.19,18.757,17.624,17.037,17.659,19.308,19.962,18.522,19.993,17.38,13.162,12.737,3.5683,-3.3209,-7.9431,-16.462,-23.008,-23.712,-22.14,-20.503,-21.121,-22.796,-25.467,-26.726,-20.335,-15.454,-19.193,15.967,43.631,-21.074,-26.292,14.595,41.957,41.909,12.674,-19.479,-33.939,-30.255,-19.972,-22.795,-25.285,-28.444,-33.654,-36.456,-37.069,-29.216,-12.022,4.0024,9.7457,21.509,-1.847,-30.077,-8.0596,15.636,10.337,-40.22,-65.031,-37.434,-24.405,-17.081,-5.8958,3.7899,9.6716,9.6751,11.76,14.619,14.944,16.018,17.329,17.747,16.848,17.791,23.931,31.923,14.441,1.5187,7.687,19.783,19.764,17.3,13.477,7.4341,3.0069,1.6537,-1.9821,-7.1184,-10.317,-12.974,-6.9806,0.32243,-1.9787,-1.6749,-0.922,28.776,51.817,67.482,-3.8076,-3.795,-3.7452,-3.5795,-3.2991,-3.227,-4.3553,-5.1378,-4.3133,-2.567,-0.65132,-5.5753,-9.3412,-9.3518,-9.3715,-8.5906,-21.981,-32.069,-29.237,-20.995,-10.241,-9.8725,-24.621,-40.43,-39.013,-30.606,-32.729,-33.811,-26.052,-22.242,14.428,25.932,8.482,12.887,17.625,30.921,23.191,19.154,27.842,26.343,23.105,11.501,-5.9028,-6.5744,-6.9162,-6.761,-3.2814,0.98431,3.4208,15.888,23.636,19.456,11.589,25.167,50.012,46.241,33.777,27.916,46.953,61.862,36.435,13.735,17.005,17.303,10.031,4.7862,0.23906,-5.1448,-9.04,-10.919,-10.392,-7.8708,-3.5219,2.1526,8.1224,12.427,14.912,17.897,3.8021,-11.78,-6.9779,-9.2668,-11.215,-11.182,-15.542,-16.898,-16.987,-13.919,-10.13,-9.4181,-9.1266,-9.1655,-6.169,-4.0254,-8.0492,-8.5652,-7.4157,-54.053,-65.202,-61.732
"171",49.844,49.672,49.04,47.409,45.355,40.506,33.994,24.71,5.7225,-8.588,-13.25,-18.599,-19.213,-19.824,-25.622,-31.217,-38.705,-41.773,-36.93,-30.658,-29.528,-25.208,20.993,60.894,67.647,55.937,31.905,9.5489,2.3618,-11.23,0.17749,14.605,-9.6303,-50.341,-49.739,-30.489,-33.092,-30.258,-21.136,-6.3175,5.739,7.814,3.6119,-7.2817,-20.413,-30.98,-40.413,-46.494,-45.987,-40.606,-32.893,-23.603,-18.638,-21.215,-32.678,-49.602,-57.67,-56.875,-40.37,0.92111,22.085,27.88,22.737,14.778,12.656,11.814,11.766,11.944,14.719,17.703,18.232,19.023,20.054,23.956,28.745,33.41,41.419,44.806,12.895,-8.1506,-2.6095,15.919,24.526,12.607,-20.831,-39.975,-38.269,-5.2525,64.953,58.926,58.177,58.886,60.901,62.854,62.894,63.653,65.177,65.252,-3.4264,-29.646,11.877,10.46,5.7807,-0.66277,-5.8137,-13.168,-21.664,-28.52,-32.687,-30.463,-26.076,-33.362,-41.177,-38.647,-33.258,-26.034,-21.556,-21.217,-17.818,-17.64,-15.555,14.88,52.076,35.908,14.51,14.683,8.765,-8.4316,-19.758,1.7642,34.287,39.853,30.576,-13.727,-66.429,-64.932,-46.413,-22.284,-3.7327,9.8342,15.651,18.965,21.339,22.23,20.545,18.051,14.857,13.079,16.47,22.546,28.917,32.597,27.276,15.108,7.153,-0.025403,-6.9293,-8.9423,7.5082,18.699,13.292,7.5228,5.8837,8.907,14.761,19.531,22.343,23.461,25.705,28.662,30.983,33.156,34.215,34.513,35.538,36.811,37.497,38.108,23.392,7.1946,9.4429,10.219,4.165,-28.053,-38.658,-32.478,-35.523,-29.15,15.246,56.187,58.845,55.048,50.469,43.001,36.341,35.33,33.345,25.074,-46.961,-69.371
"173",18.681,18.619,18.505,18.36,18.201,17.729,17.332,17.512,18.133,19.782,21.489,24.598,28.624,31.856,41.076,49.755,49.711,41.503,29.207,13.159,0.64425,-8.9823,-15.207,-17.017,-16.777,-18.556,-22.234,-23.554,-16.915,-8.535,-45.442,-32.589,70.115,-9.535,-11.832,53.755,55.819,32.039,0.86534,-10.642,-11.823,-17.672,-21.446,-22.928,-25.99,-30.565,-34.488,-45.018,-47.63,-33.561,-12.727,5.054,19.945,30.132,25.479,10.103,10.81,22.062,6.2085,-24.017,-46.657,-52.083,-41.199,-42.735,-29.463,-3.1533,6.662,4.692,5.2288,9.8328,13.162,14.271,15.542,15.994,16.083,18.515,23.765,29.026,1.1253,-21.209,-15.677,3.4406,11.774,13.389,13.444,9.2782,1.8087,-6.6582,-13.2,-16.711,-19.009,-20.851,-22.121,-24.411,-27.532,-28.405,-28.266,-24.63,59.281,90.209,-3.461,-3.4484,-3.3985,-3.2329,-2.9525,-2.9604,-3.5952,-3.8954,-3.0709,-1.3246,0.92822,-0.56468,-2.1293,-1.1556,-8.2369,-13.083,-14.335,-19.79,-24.3,-31.06,-35.174,-31.866,-33.506,-42.606,-45.271,-38.633,-34.231,-31.692,-29.135,-31.921,-6.1374,-0.79731,-21.858,39.639,41.066,-10.043,-10.182,15.641,26.268,12.592,-5.4843,-5.318,-4.9001,-4.1475,-4.9273,-6.1437,-6.4157,3.8873,15.947,23.978,26.251,20.058,10.928,1.5921,5.561,24.595,32.295,28.932,39.394,49.659,49.069,33.231,17.409,23.018,34.247,25.194,-3.6811,-17.428,-19.131,-13.486,-7.2182,-3.5406,1.2002,6.9898,11.114,13.452,13.826,14.187,1.0777,-13.49,-7.4572,-5.4677,-7.0427,-8.2349,-12.415,-13.703,-13.844,-11.828,-8.9359,-7.9305,-7.2012,-6.9165,-7.1136,-9.3592,-11.212,-7.7337,-2.986,-2.7166,-6.7972,-2.4221
"174",17.101,17.039,16.926,16.78,16.622,16.659,17.002,17.357,17.979,19.628,22.034,23.562,26.97,31.113,32.181,32.096,24.009,4.1745,-15.073,-25.115,-29.778,-30.962,-25.564,-21.913,-22.141,-22.451,-24.704,-26.469,-20.406,-14.544,-24.802,-26.477,23.202,13.908,1.1165,38.758,38.917,22.548,6.6891,-16.121,-27.582,-24.933,-28.688,-30.17,-30.44,-30.099,-31.847,-35.33,-38.398,-37.009,-30.15,-14.448,16.556,22.24,-6.5059,-21.125,-4.6764,21.403,21.961,-8.7686,-33.276,-34.246,-28.633,-14.054,4.177,12.314,10.32,6.5208,7.4424,11.271,14.814,17.423,18.388,17.616,16.084,16.586,20.952,25.483,7.0757,-0.30151,9.6249,19.904,18.264,17.275,11.43,1.4378,-9.2214,-17.478,-22.811,-24.506,-22.656,-19.282,-8.7065,2.4759,0.5155,1.0445,1.7599,40.577,53.925,59.316,-5.9079,-5.8953,-5.8454,-5.6798,-5.3994,-4.9056,-3.3413,-2.0937,-1.2692,0.4771,3.2685,5.4398,1.3152,-2.3182,-2.6429,-20.773,-34.103,-30.616,-16.812,-1.3256,2.1436,-7.9925,-24.769,-37.003,-36.474,-31.788,-33.969,-33.405,-23.893,-14.848,-24.25,5.5836,28.697,30.808,39.905,27.713,15.048,25.353,28.655,20.76,1.2691,-17.409,-18.472,-17.72,-16.766,-12.676,-9.6213,-9.3614,-8.0697,10.637,24.838,25.636,13.987,16.477,33.535,38.017,35.052,28.866,34.43,46.662,34.502,13.432,16.419,22.518,17.152,1.5291,-10.666,-17.531,-17.768,-13.492,-7.0711,-1.4859,2.1248,5.1756,9.4648,12.905,13.546,13.548,-1.9512,-12.618,-4.8448,-1.7207,-3.5372,-10.425,-14.524,-13.83,-10.161,-4.7048,0.42391,1.2807,-4.3208,-12.559,-10.915,-5.9559,-9.8668,-10.198,-8.9899,-42.01,-43.443,-37.758
"177",42.758,42.696,40.34,36.869,31.232,24.625,18.857,12.486,7.235,2.7569,-0.92699,-5.1547,-15.067,-17.178,-8.849,-7.002,-11.773,-15.404,-16.481,-16.352,-16.718,-14.055,-15.036,-28.974,-8.6041,40.561,23.095,-2.1874,7.9392,14.846,8.0299,2.8099,3.5139,0.26268,0.90247,-4.6797,-8.6522,-15.384,-22.917,-30.177,-35.584,-38.979,-41.628,-42.497,-42.832,-39.711,-33.255,-27.044,-23.12,-26.407,-33.933,-44.344,-55.793,-63.409,-67.715,-64.964,-76.885,-68.134,15.669,34.351,15.277,12.188,9.4511,6.4247,4.5694,3.9397,4.098,4.6126,5.6173,7.0677,8.2392,11.528,14.621,14.901,16.044,20.383,43.282,64.608,37.36,-4.8535,-45.256,-48.576,-29.176,-16.528,-12.49,-11.555,-9.1211,4.6775,46.797,64.23,56.652,63.415,69.921,57.392,35.767,29.648,52.151,68.638,55.474,58.686,8.5857,8.5984,0.60421,-7.5871,-14.154,-20.141,-22.043,-23.608,-23.745,-22.263,-18.452,-13.78,-19.977,-28.254,-31.204,-30.497,-26.431,-22.553,-20.828,-21.218,-22.636,-30.904,-49.534,-37.989,23,49.481,40.768,9.5036,-12.857,-5.8683,-7.9282,-10.63,-8.7833,-4.5862,-3.0034,-1.0639,1.0501,-2.8718,-9.2405,-19.9,-29.168,-29.772,-30.836,-21.54,-12.095,1.0993,13.559,19.026,23.158,25.782,31.105,33.65,23.485,4.329,13.556,30.247,17.136,13.655,23.593,4.0121,-1.2493,3.5656,8.06,13.847,19.088,23.614,26.217,26.675,26.618,26.796,26.626,26.959,26.773,27.973,34.418,43.256,54.632,52.871,9.1762,-36.875,-40.396,-17.535,-6.5241,-11.721,-10.325,-6.686,-7.9898,-9.6164,1.5733,49.671,69.746,57.591,46.296,56.916,66.121,67.25,50.614,-2.3296,-52.045,-70.524
"178",22.362,22.3,22.186,22.041,21.882,18.693,14.927,14.81,15.432,17.081,16.282,13.883,16.096,16.186,12.511,10.809,9.6891,4.9717,1.4558,2.2131,6.8727,11.348,8.7155,-0.58018,-7.2394,-9.9713,-28,-47.301,-37.51,-15.11,-13.788,-23.358,-2.2095,-1.9189,-28.358,-39.075,-39.748,-30.323,-18.055,-15.11,-11.221,-14.186,-17.151,-17.428,-19.509,-26.985,-34.856,-48.504,-60.135,-62.61,-61.461,-56.883,-46.332,-33.259,-31.189,-34.937,-28.907,-8.7664,9.3144,15.894,16.774,19.241,19.549,15.016,11.95,11.856,13.208,7.5536,0.99534,2.7413,4.023,5.1901,13.15,18.736,18.913,23.913,54.431,46.203,-27.577,14.667,44.509,32.362,33.451,44.149,46.579,44.257,44.683,41.223,35.382,12.953,-12.555,-20.591,-23.347,-20.737,-18.717,-18.529,-17.36,-18.024,85.411,120.65,0.30253,0.31517,0.36501,0.53065,0.81106,-2.9933,-5.7471,-4.9641,-4.1396,-2.3932,-1.0653,-0.0058089,-6.1773,-11.716,-11.444,-10.431,-9.3926,-15.53,-21.552,-23.922,-30.828,-48.366,-64.253,-69.621,-69.561,-68.397,-80.207,-81.13,-57.593,-9.4071,16.658,15.847,26.071,25.698,-4.3625,-41.578,-36.63,-20.821,-7.7127,-1.5394,5.2919,7.8247,3.6148,-1.6553,-1.5399,-4.5876,-8.4605,-3.0758,1.29,5.5272,14.884,23.934,28.428,21.995,16.629,16.181,15.595,13.466,9.9108,7.4945,7.6087,11.467,18.678,26.652,33.854,37.86,38.851,34.4,28.441,28.095,28.317,29.502,34.837,43.034,51.975,57.552,31.355,-17.079,-58.569,41.822,67.699,-9.1452,34.318,30.553,23.991,19.264,18.081,14.348,0.25139,-7.6117,3.8801,11.029,16.209,14.476,7.5828,4.8071,1.3716,0.60873,24.742,34.714
"179",18.466,18.404,18.29,18.145,17.986,18.103,19.637,21.062,21.684,23.333,24.957,26.299,28.95,30.011,26.176,23.552,9.5172,-11.196,-29.34,-33.47,-30.649,-27.619,-25.699,-23.774,-22.003,-18.918,-19.382,-20.64,-14.688,-9.9622,-17.086,-23.333,37.775,49.361,4.4391,14.079,42.985,31.105,8.2923,-9.1816,-21.689,-32.115,-30.637,-23.805,-23.277,-21.302,-23.166,-24.985,-18.904,-11.029,-4.657,2.232,3.9908,8.5751,-20.052,-33.679,8.9473,12.432,-23.298,-39.258,-25.186,-24.782,-9.6659,5.9765,10.152,9.4904,9.4963,10.174,10.823,11.684,12.665,13.78,14.274,13.343,11.63,11.876,17.365,25.216,6.4549,-4.0652,5.6952,16.08,12.827,9.7832,7.1205,2.8216,-4.723,-9.8061,-11.601,-13.166,-13.982,-14.798,-11.757,-8.6936,-10.371,-8.0042,-3.8826,4.7755,49.877,82.822,-1.217,-1.2043,-1.1545,-0.98886,-0.70845,-0.16685,0.96748,1.7637,2.5881,4.3345,6.4061,3.7191,1.5165,1.3152,-4.7961,-8.8879,-24.646,-27.968,-5.4798,13.465,5.222,-11.348,-15.249,-19.5,-18.565,-15.319,-22.15,-30.127,-29.037,-24.094,-26.915,-24.912,19.528,28.235,28.24,35.899,17.446,2.8306,12.086,13.516,11.281,7.6791,0.273,-7.7654,-5.8441,-2.7363,0.33087,2.8202,5.346,13.951,19.462,16.179,9.131,16.739,36.918,31.361,18.231,26.523,37.7,26.399,10.46,13.453,19.118,13.291,-2.4476,-8.3101,-6.9838,-4.2922,-3.8226,-3.7724,-1.883,0.90423,3.6181,6.4426,10.359,13.159,15.031,18.379,2.7655,-10.354,-1.3476,-0.21495,0.1217,0.10079,-3.1588,-3.1513,0.17563,3.6889,4.1643,4.5065,4.2886,3.7604,3.2898,-1.6638,-7.2214,-10.738,-13.828,-52.087,-65.466,-60.572
"180",-36.165,-37.281,-40.045,-39.075,-34.49,-19.501,2.097,20.759,34.983,41.986,47.381,50.35,58.328,56.313,33.572,6.3397,-16.766,-29.527,-30.786,-23.753,-20.534,-24.055,-26.978,-18.29,-4.2958,-3.4731,-6.0231,-7.5603,-1.1276,-27.932,-33.446,46.95,30.725,-9.5962,-36.474,-55.138,-31.532,-19.235,-2.2329,15.036,23.262,24.64,21.58,13.394,0.51463,-12.735,-22.775,-27.496,-23.271,-16.727,-13.165,-15.043,-22.023,-46.056,-57.676,-14.562,35.538,47.036,36.968,22.286,19.975,17.511,14.841,11.838,9.3506,7.8498,6.5903,5.575,5.8149,7.2127,21.97,30.528,14.703,-15.747,-48.984,-75.753,-72.759,-22.002,26.066,16.472,1.6199,8.5165,22.323,42.838,47.539,39.982,30.879,27.401,26.757,28.611,33.961,41.595,48.534,49.746,45.397,35.415,8.319,-17.531,-35.83,-40.609,33.233,30,18.583,3.9338,-6.8549,-17.495,-21.098,-16.488,-8.8373,-1.5526,5.3274,9.4337,0.77863,-15.792,-29.464,-30.415,-18.256,-1.477,-2.4039,-18.917,-26.257,-25.564,-30.018,-34.928,-34.819,-35.67,-38.66,-43.055,-43.577,-40.776,-3.1216,34.476,41.554,48.75,35.137,-0.28043,-20.528,-6.366,3.9355,7.521,7.5924,9.1985,11.812,15.335,18.064,18.856,19.011,19.402,21.065,22.432,23.814,26.104,22.308,20.508,18.451,15.108,-9.7728,-21.621,-22.215,-19.633,-17.252,-16.042,-13.687,-9.7492,-5.5965,-2.1961,-1.9564,-3.4846,-3.8749,-2.2016,-0.72244,-6.6685,-25.271,-38.31,-30.602,-17.441,-15.858,-18.223,9.416,62.854,102.17,114.14,97.364,50.06,19.875,2.7253,-7.75,-11.702,-15.801,-19.484,-20.904,-20.691,-19.74,-22.421,-29.53,-33.532,-25.971,1.9542,40.103,56.164
"181",19.725,19.663,19.55,19.404,19.245,17.984,16.494,16.449,17.071,18.72,18,19.663,16.674,3.7467,-7.3505,-14.226,-15.113,-11.671,-5.3898,-3.3271,-8.2994,-5.1675,-0.20015,-1.5764,-23.945,-40.012,-40.646,-3.3487,27.113,9.2679,2.9846,-8.5698,-38.263,-48.316,-22.034,4.9716,5.2815,-3.0134,-12.921,-19.848,-15.51,-6.3186,-8.3417,-8.9528,-8.6372,-10.279,-13.745,-20.562,-29.329,-34.86,-44.888,-58.777,-63.815,-54.549,-38.302,-16.541,-3.032,4.9249,10.271,10.437,9.7931,15.975,20.429,17.839,16.068,15.621,15.983,16.494,17.378,18.458,18.955,19.803,20.37,14.641,9.653,35.276,38.777,-12.058,-71.574,7.9103,34.826,21.604,25.694,49.943,53.903,35.664,9.4038,-13.692,-19.471,-15.118,-8.7661,-8.1661,-5.2403,-4.1005,-6.483,-5.7801,-10.111,-13.859,84.179,117.42,-1.8863,-1.8737,-1.8239,-1.6582,-1.3778,-2.3182,-4.0961,-4.6072,-3.7827,-2.0364,-0.89919,-14.514,-24.451,-23.028,-18,-11.024,-7.761,-17.211,-28.76,-32.102,-31.631,-29.229,-30.651,-40.291,-54.521,-62.839,-44.523,20.007,47.059,52.492,40.104,10.508,-26.206,-31.851,4.6036,15.982,14.108,15.596,13.734,12.55,7.369,0.56819,2.3716,3.3113,3.8671,4.2462,4.4371,3.5839,4.7948,8.2651,7.2937,6.8209,4.4577,-2.2958,1.2942,5.13,1.5201,-5.0329,-6.6422,-5.5588,-5.1874,-0.026603,6.1965,11.053,15.721,18.865,19.359,17.682,15.653,13.308,11.238,15.167,24.959,31.8,36.604,28.695,-8.6786,-31.467,-19.015,35.916,57.382,14.446,-8.4232,-5.6724,0.44767,1.8241,2.0099,14.978,21.714,21.867,20.033,14.189,7.4195,1.8815,-2.1247,-4.4153,-7.7378,-7.0219,26.93,39.871
