"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"351",-5.0161,-4.9855,-4.7688,-4.3983,-3.7098,-2.7554,-1.8966,-0.63055,1.1731,3.2671,1.844,4.313,10.815,12.995,10.098,6.6301,6.3965,10.484,4.3065,-3.7947,0.66225,7.4135,3.976,-2.0724,-2.7653,0.64445,-0.30878,-3.408,-3.2212,-4.2387,-6.0867,-4.7306,-0.89925,3.0859,2.4819,-1.0388,-0.71174,2.7688,6.5302,6.3524,9.3068,10.484,4.8893,-2.9365,-5.1385,-9.0771,-15.403,-15.809,-13.567,-9.6061,-6.9716,-4.7257,-3.5754,-6.621,-7.2556,-2.6972,5.2074,10.24,8.724,3.7603,-1.8512,-7.3158,-10.717,-11.032,-10.683,-12.201,-18.418,-23.438,-6.4706,-2.7027,2.9692,6.3349,2.7921,2.3451,-3.6548,-14.232,-14.961,-12.694,-11.431,-8.8338,-4.3586,0.43289,4.2354,6.4655,7.9269,9.2284,10.702,12.683,15.269,18.082,20.502,23.694,25.63,23.825,22.331,21.123,20.645,13.199,-6.9717,-15.675,9.1731,9.1728,9.271,9.6794,10.826,12.837,14.475,15.842,17.286,18.693,7.3622,0.21154,0.76067,1.577,3.2495,8.2303,14.183,18.957,14.976,0.51931,0.25071,8.1732,0.61215,-8.342,-9.1545,-7.8112,-9.2442,-10.219,-11.519,-14.166,-13.029,-9.8276,-6.345,-6.2603,-7.9849,-4.9538,-4.587,-5.7777,-5.0874,-4.9996,-7.161,-11.111,-12.129,-10.341,-0.81792,5.5135,1.9195,-1.8675,-0.38815,0.6491,-0.92167,-1.1336,-0.61711,-4.1597,-12.65,-21.43,-24.602,-20.561,-15.076,-11.81,-8.8405,-8.8917,-13.501,-16.584,-14.832,-34.298,-47.363,-35.61,23.811,23.883,7.5246,4.9814,9.4926,10.984,11.513,12.098,14.56,16.576,17.712,18.054,17.821,16.789,15.106,12.96,10.45,7.8038,6.7981,5.3213,1.3127,-2.7473,-7.0799,-7.0536,-5.995,-10.491,-13.315,-15.132,-14.29,-15.66,8.5486,21.158
"352",7.2447,7.2753,7.407,6.8564,6.7088,5.1803,3.1273,2.7017,2.5457,3.1024,4.7493,7.0903,10.133,13.808,17.197,19.068,18.482,16.006,13.994,13.957,15.716,13.505,9.1452,9.6294,13.209,11.592,5.7274,3.9161,3.0751,2.6296,2.1477,-3.9833,-11.236,-14.924,-13.393,-9.1611,-6.9615,-7.5129,-7.2373,-7.9764,-8.4936,-9.3312,-11.855,-14.617,-14.326,-13.07,-5.7886,0.25178,-6.354,-14.368,-12.636,-7.8575,-3.9484,-3.2997,-2.8532,-0.49195,3.7957,4.8076,-0.36579,-5.9673,-10.057,-14.351,-16.918,-16.524,-15.173,-13.718,-9.9689,-12.255,-21.776,-18.163,-12.222,-9.6348,-8.3535,-4.1291,-3.7084,-1.3772,5.7529,6.9291,5.2487,4.1204,3.7551,4.7511,6.285,7.6639,8.8082,10.339,10.861,10.008,8.5412,7.0168,6.55,6.3652,4.8822,2.847,1.3649,-3.5684,-7.0907,-5.8651,-5.8647,0.73477,2.4767,2.4764,2.5341,0.31009,-0.82276,-1.1295,-1.4164,0.035397,-1.1875,-1.0114,1.7031,2.5065,2.2402,0.66838,-1.9218,-5.0667,-8.1155,-9.8486,-10.743,-12.905,-12.694,-10.459,-11.86,-12.739,-9.7227,-9.9783,-17.301,-21.397,-19.364,-17.571,-15.729,-10.589,-12.848,-25.763,-28.553,-20.214,-11.926,-8.5836,-7.2803,-6.4301,-6.3814,-6.1948,-2.0117,3.9072,7.6457,4.9483,-1.5069,-2.3092,7.2053,11.834,7.9574,5.6339,3.4077,-0.96321,-8.8406,-14.618,-13.158,-6.5104,-0.72327,2.9419,7.1842,10.199,9.2237,8.2459,11.845,25.036,34.599,29.636,12.483,10.347,12.075,17.528,18.295,5.2752,0.12247,5.507,11.957,11.702,10.558,12.007,13.308,11.512,9.5898,7.4892,7.6803,7.9805,5.3794,3.0312,1.7157,2.1897,3.2105,3.7111,3.3811,3.1225,2.785,0.84668,-0.19687,1.6114,14.964,20.778
"354",7.6082,7.6387,7.6312,7.5909,8.0191,8.583,9.0077,9.4277,9.929,10.845,12.865,15.293,17.61,19.133,18.659,16.908,15.165,13.777,13.919,12.784,12.744,13.19,11.173,12.024,18.254,19.868,11.698,6.2562,3.359,-0.67516,-5.5098,-7.6006,-6.5355,-6.4781,-9.4175,-8.9924,-5.2269,-7.3067,-8.5354,-8.9422,-10.698,-12.192,-8.9893,-3.1293,-4.3787,-10.387,-17.322,-9.7482,1.1006,-4.0231,-13.665,-13.729,-11.062,-8.9203,-4.7595,-2.7515,-2.4045,-3.0196,-7.9714,-12.732,-16.584,-19.947,-21.927,-20.701,-17.991,-14.74,-8.8881,-14.041,-28.476,-29.659,-25.799,-22.765,-14.366,-11.407,-14.416,-11.469,-2.1014,5.6384,4.773,2.0639,3.3915,6.2212,7.3488,8.2457,10.45,12.17,11.283,8.5907,6.2269,5.6075,6.3542,6.9022,6.0688,4.5356,3.8476,4.5936,1.4765,4.8804,19.686,20.072,1.9802,1.9799,1.985,2.2273,3.27,3.9699,4.3558,2.1077,0.2533,1.3705,2.8652,3.7847,3.5183,1.9848,0.035079,-1.4694,-2.6205,-3.6996,-6.4213,-11.873,-14.871,-16.146,-17.97,-15.885,-11.582,-11.026,-16.59,-20.82,-21.494,-22.803,-20.985,-18.515,-20.549,-21.539,-18.829,-16.87,-15.377,-13.456,-11.988,-10.349,-7.3968,-4.7588,-3.3957,0.6623,8.3443,12.144,22.109,17.981,8.94,10.133,10.239,12.504,11.173,3.0715,-5.5478,-7.9571,-5.0486,-1.4525,0.12621,2.9736,7.5705,10.246,7.2973,3.5214,5.6779,16.207,20.869,12.054,-7.0014,-13.631,-19.018,-15.195,-10.804,-7.7332,-1.8538,6.893,11.907,13.312,12.639,13.309,15.048,13.684,11.899,9.8344,9.6423,9.6097,7.4283,6.356,7.0209,8.3652,8.4117,7.3137,5.3311,4.0243,4.6071,3.7373,0.23671,-5.4713,9.7638,20.137
"356",-4.694,-4.6635,-4.4467,-4.0763,-3.3877,-2.4333,-1.5746,-0.30852,1.4951,3.5892,1.9269,2.7086,5.3132,4.3033,2.45,2.7331,2.7997,4.9759,10.283,12.777,6.8494,5.484,12.074,9.0948,2.8194,-0.26954,-1.5292,-0.24361,-3.3672,-5.4967,-5.5849,-2.9219,0.39575,0.13141,-1.6617,-1.0994,1.896,6.0877,8.687,8.117,7.4381,6.2476,5.8296,0.35378,-7.3453,-12.775,-15.425,-12.985,-9.6146,-10.165,-12.525,-13.333,-13.743,-14.757,-11.273,-4.4114,3.8307,9.3412,8.232,3.1748,-0.14956,-3.4706,-6.5107,-6.1693,-5.6459,-7.7889,-31.008,-34.126,-7.3368,-4.9098,2.6183,1.9075,-4.4233,-4.3126,-3.7863,-4.3389,-6.7123,-9.8282,-11.769,-10.128,-5.4726,0.99521,7.2147,11.004,13.399,15.107,15.714,16.377,17.939,18.671,20.167,23.019,24.333,22.527,21.033,19.825,19.396,15.713,-2.3655,-11.07,9.3868,9.3865,9.4847,9.893,11.039,13.05,14.689,16.056,17.5,18.907,8.0716,-0.41174,-1.9793,-0.89053,0.67109,1.5413,5.6112,13.971,16.511,8.3049,3.5922,9.2573,13.631,7.04,-2.7958,-3.9438,-9.7383,-17.302,-18.036,-17.402,-14.773,-14.387,-16.187,-15.58,-11.903,-4.2877,-2.7852,-5.055,-4.8722,-5.6019,-7.3842,-9.8488,-5.9508,-0.76129,3.7079,5.9512,0.51268,-5.2412,-4.6122,-2.462,-1.4469,1.0202,2.1147,-2.3621,-11.532,-20.846,-24.746,-21.659,-17.156,-13.339,-7.1686,-2.174,-4.0971,-8.5708,-10.535,-27.156,-44.018,-31.152,19.304,12.71,3.8524,3.3033,5.9485,9.8498,12.448,13.249,12.45,12.284,13.021,13.482,13.264,14.776,15.958,13.688,10.982,8.0634,8.7087,9.7442,6.1578,3.0625,-0.80543,-2.7889,-4.7771,-9.2735,-12.097,-13.914,-13.102,-9.8504,17.113,29.746
"357",4.8275,4.9279,5.3544,5.3462,5.246,4.9999,4.9389,5.7919,6.6248,6.812,6.7678,6.026,6.5667,7.8607,7.7837,9.0323,11.216,12.451,14.084,16.388,19.445,18.633,15.063,15.397,18.315,16.094,10.263,9.054,7.4572,4.7468,3.978,6.179,1.8768,-7.0569,-12.193,-11.529,-2.1643,2.1417,1.6637,3.0407,2.0041,3.4545,2.4291,-4.2553,-10.185,-9.7907,-7.3255,-4.1854,-3.8643,-7.8226,-9.3614,-8.0041,-9.4333,-13.313,-13.448,-10.482,-4.2168,-0.61714,-3.2733,-7.3346,-10.243,-13.37,-15.115,-14.481,-13.374,-12.022,-8.2465,-11.229,-21.887,-16.533,-10.446,-10.408,-8.5064,-8.632,-11.658,-16.096,-17.655,-8.4358,2.7344,3.6394,3.1877,5.6365,7.9642,7.8708,7.8375,7.8236,6.8601,5.9228,6.3636,6.9071,7.2067,7.5896,6.6841,4.914,3.6113,3.6248,5.0511,3.7783,-12.497,-21.105,-2.3,-2.2671,-2.0683,-1.667,-0.62282,-0.82375,-1.2367,-0.016819,1.342,2.7583,4.4823,3.1191,0.95528,0.46126,0.33342,2.6094,4.0189,1.019,-2.2114,-5.8236,-6.319,-5.0125,-7.855,-10.106,-8.2529,-9.3258,-15.841,-19.021,-18.553,-19.05,-17.512,-13.835,-11.282,-19.647,-25.377,-12.971,-4.4241,-5.2503,-4.8364,-4.9317,-5.9459,-5.0025,-4.2191,-2.4771,2.417,3.8587,-2.6405,-9.0221,-5.5571,2.1507,5.6854,6.1802,4.3077,-1.2836,-8.9428,-16.312,-17.64,-11.674,-4.5069,-0.72682,1.8269,2.7641,-0.038704,-1.8338,1.9583,15.441,25.724,22.733,7.7416,9.6158,14.239,14.229,7.3781,6.291,6.7407,9.2742,3.1811,4.3834,14.319,13.943,14.247,14.751,12.709,10.643,11.281,12.641,11.201,9.8019,8.2576,8.1975,9.8206,9.5265,5.2469,-0.11607,-2.5513,-0.33945,5.1042,15.366,46.803,59.531
"358",-3.6452,-3.6146,-3.3979,-3.0274,-2.3389,-1.3844,-0.52573,0.74036,2.544,4.6381,7.2402,3.7547,2.2279,3.1901,4.7938,6.4744,7.5693,8.7833,7.0531,6.0532,7.9247,5.0484,0.47626,0.74272,5.9453,5.9299,-1.5375,-3.8258,-6.3141,-13.025,-16.502,-14.953,-13.72,-15.048,-15.131,-8.8976,0.98937,1.5428,2.7273,3.9192,4.0786,4.1604,1.4334,-3.1339,-8.6382,-13.713,-15.462,-12.791,-10.588,-11.372,-14.032,-16.687,-18.63,-21.447,-20.07,-13.919,-4.4186,3.5677,5.2933,9.1245,8.7073,2.7964,1.979,4.2813,4.6072,-1.0423,-16.229,-18.279,-6.5897,-1.0367,6.182,6.302,0.93195,-4.7102,-11.287,-11.29,-9.1237,-6.9761,-6.5783,-7.5626,-7.0267,-1.9621,5.3721,9.8084,11.346,11.794,11.065,12.646,16.592,19.577,21.996,23.203,23.063,21.755,20.262,19.054,18.581,13.607,-5.3209,-14.026,9.4417,9.4415,9.5396,9.948,11.094,13.105,14.744,16.111,17.554,18.962,20.459,9.2311,4.0442,6.1053,5.8199,5.3472,5.745,8.9785,14.416,11.716,6.0123,0.24478,-6.019,-7.6645,-5.32,-7.4641,-12.289,-16.094,-21.323,-28.24,-31.397,-27.8,-21.938,-19.098,-10.994,-3.8072,-2.8354,-0.59941,0.11208,-0.18472,-1.5731,-2.1125,-2.2994,-2.0981,1.4999,2.4848,-4.0295,-10.062,-8.1999,-2.9918,1.4017,5.8138,8.3942,5.5934,-1.8044,-10.319,-14.589,-12.911,-11.536,-11.492,-4.1786,1.5497,-1.1416,-4.5117,-10.369,-28.275,-44.695,-31.192,19.557,10.689,1.2577,1.2048,2.6105,5.1648,7.9333,12.841,16.403,17.883,18.624,14.789,11.156,9.8153,11.304,13.22,10.765,8.231,5.639,5.779,5.8918,1.798,-2.5029,-6.8629,-9.1521,-10.352,-13.176,-14.993,-14.144,-8.8867,19.307,31.939
"359",-4.2113,-4.1808,-3.964,-3.5935,-2.905,-1.9506,-1.0919,0.1742,1.9778,4.0719,6.5394,8.3856,6.537,2.8272,4.9398,8.9392,10.079,10.31,12.807,20.619,25.269,14.932,1.9603,1.0093,3.8392,0.4518,-3.1652,1.1747,3.9292,-1.4422,-8.5462,-9.7212,-5.4536,-2.1936,-2.4267,-6.3959,-11.219,-11.165,-4.7296,1.0645,5.597,6.239,1.1334,-5.6418,-9.9874,-12.899,-13.927,-10.73,-8.3058,-9.037,-11.413,-13.338,-14.377,-15.531,-11.319,-3.2058,5.8106,10.643,8.5637,3.1978,0.10259,-2.7168,-5.7018,-6.8522,-8.9752,-11.278,-22.729,-26.263,-8.2541,-5.0541,-1.6519,0.93014,1.8799,2.147,2.609,-0.64034,-5.3481,-4.979,-7.3913,-8.8566,-6.9791,-2.7169,2.0626,6.2249,9.5975,11.486,12.141,13.143,15.338,17.146,19.071,21.971,23.315,21.51,20.016,18.808,18.349,13.112,-6.0002,-14.705,9.2924,9.2921,9.3903,9.7987,10.945,12.956,14.594,15.962,17.405,18.813,4.9637,-2.6498,-1.5851,-0.22474,1.7683,2.7338,1.5668,2.7429,6.0246,9.1461,21.328,20.508,3.4705,-0.30411,1.9729,-0.8871,-7.2886,-8.0547,-4.5571,-10.298,-17.803,-17.236,-12.672,-7.248,-6.0981,-7.3316,-7.3769,-5.0672,0.093471,-1.0667,-5.863,-8.3677,-9.3535,-8.054,-1.8791,0.44805,-6.9308,-13.441,-11.618,-6.2794,-2.031,1.8354,3.7335,-0.65711,-11.064,-22.704,-28.3,-23.512,-16.341,-11.596,-6.1256,-2.5389,-6.0476,-15.311,-20.783,-41.689,-49.643,-26.473,21.754,10.288,-3.4308,-5.2417,0.41202,6.6512,11.041,15.893,18.791,19.061,19.127,19.008,18.718,17.947,16.503,14.18,11.421,8.7174,9.6047,10.743,7.0163,3.5858,-0.43625,-2.2621,-3.9991,-8.4955,-11.319,-13.136,-12.308,-8.1315,19.437,32.07
"360",1.569,1.5996,1.2866,0.59397,0.75053,0.73205,0.71177,1.741,2.7163,3.0402,3.2439,3.6304,4.2735,5.9097,8.3396,10.358,11.026,10.807,11.964,14.403,17.256,17.891,13.439,11.688,15.328,15.137,9.7518,7.9379,7.9092,4.2648,-1.8922,-5.905,-6.2436,-7.0114,-9.7851,-12.148,-7.3824,-0.53326,0.3824,1.4244,2.255,3.7907,2.1487,1.5149,-0.64926,-2.4946,-2.9703,-1.6184,-1.1343,-3.4913,-5.4711,-5.0764,-6.2063,-9.8957,-9.3307,-6.1009,-1.0884,0.3492,-3.4298,-8.1867,-11.671,-14.704,-16.559,-15.869,-14.465,-12.863,-9.0519,-11.722,-17.159,-15.388,-10.296,-5.2173,-5.3416,-5.3266,-6.7378,-10.87,-10.245,-1.3585,6.9281,3.923,-2.0081,-0.41427,4.1192,6.3789,6.6097,5.851,5.2,4.5215,4.796,6.9627,9.572,10.153,9.0352,7.1248,1.8963,-0.59106,1.5417,4.477,11.012,8.8473,-0.39433,-0.3946,-0.35225,-0.032349,1.0815,0.29511,-0.55925,0.72759,-2.6629,-5.1461,-3.1195,-1.4047,-0.63238,-1.2584,-3.1276,-5.1183,-2.5769,2.7066,1.1248,-3.5851,-6.2391,-8.5693,-12.028,-12.128,-8.435,-6.6395,-9.4091,-10.529,-9.6958,-11.356,-13.491,-15.056,-16.934,-17.853,-14.226,-6.385,-2.6255,-2.7995,-1.5,-1.1346,-0.80751,-1.8865,-4.4314,-5.0619,-2.1968,3.3856,3.049,-0.8464,-0.83449,2.1905,5.7495,6.1311,2.7121,-3.703,-12.071,-19.179,-18.579,-10.202,-4.083,-2.2481,0.37564,0.11655,-3.65,-5.9815,-1.8478,12.812,23.78,20.305,12.287,12.518,7.7058,6.6356,9.1987,12.733,11.523,9.5222,6.4432,7.9496,13.765,11.645,11.01,12.059,10.25,8.3502,9.6402,11.679,10.093,8.6033,7.3744,7.9277,8.0294,6.0646,3.8765,1.1282,4.5065,10.543,12.188,4.0218,11.215,20.09
"362",7.8918,7.9224,7.9252,7.9199,8.322,9.139,9.4841,9.5771,9.9805,10.877,12.311,13.457,14.605,16.412,18.752,21.229,22.264,20.42,18.331,17.895,18.601,14.972,9.4966,9.4183,12.927,12.982,9.0428,6.7784,2.3849,-3.6131,-7.0432,-5.7473,-4.1896,-4.8867,-9.2048,-16.118,-13.747,-7.6186,-9.6888,-10.999,-12.447,-14.555,-17.097,-24.065,-23.967,-10.612,-1.2112,-0.12045,-7.8562,-18.118,-22.248,-23.423,-21.563,-19.58,-12.256,-6.4137,-2.4272,-1.5065,-6.9428,-11.771,-14.683,-15.685,-15.954,-15.222,-13.905,-11.903,-7.3313,-9.4716,-15.684,-16.189,-15.324,-11.718,-8.2212,-5.7832,-5.775,-5.9306,-3.1191,6.8016,9.8262,1.6841,-2.9293,-0.61552,3.2472,8.3176,11.172,11.634,10.754,10.151,9.6942,8.8981,7.9418,6.9129,5.78,4.3484,3.2449,2.613,-2.567,0.6652,21.972,22.532,1.6165,1.6162,1.6577,1.9693,3.0284,2.7306,2.1244,3.028,4.0062,5.0927,4.5164,3.5473,3.4456,2.1464,-0.46976,-4.4708,-9.1516,-12.87,-16.216,-20.499,-21.484,-20.99,-21.998,-20.443,-15.481,-11.162,-14.045,-18.146,-20.334,-24.201,-25.626,-22.933,-16.967,-11.781,-13.71,-21.914,-24.055,-19.337,-18.847,-15.051,-11.965,-11.258,-8.385,-3.7089,8.5225,10.463,-2.2962,-5.1415,0.66105,5.1017,9.9526,13.292,13.734,8.0773,1.76,-2.6009,-3.2487,-1.6928,0.33121,5.1701,8.9553,9.2848,5.673,3.8918,7.7598,20.798,29.254,24.076,12.902,13.235,12.37,14.158,12.964,8.3704,8.1679,11.283,11.403,14.534,16.363,13.021,12.356,11.375,9.709,7.1165,4.3484,5.4187,7.2646,4.7182,2.721,2.1041,2.9085,5.772,8.4511,8.7517,7.8382,7.1536,7.3515,-0.35795,9.0146,20.231
"363",2.9096,2.9402,3.1166,2.1747,1.8572,3.1251,4.8562,6.5779,7.8283,9.1365,10.91,12.419,13.282,14.018,14.829,15.461,14.576,12.471,12.241,14.191,17.19,18.265,13.688,11.041,13.293,11.56,6.9705,6.3372,4.717,0.96269,-1.7957,-1.3333,-9.9595,-19.515,-15.984,-8.4299,-6.5371,-3.1253,-3.1059,-3.6886,-3.0719,-2.955,-3.6327,-5.789,-6.0497,-6.8094,-10.27,-11.224,-10.656,-8.9264,-7.2732,-5.8724,-5.4284,-7.7248,-9.5165,-8.7859,-3.4646,2.4346,1.9523,-2.7253,-7.4639,-12.667,-16.009,-15.886,-14.332,-12.193,-7.476,-9.637,-19.68,-16.636,-10.554,-5.2651,-3.1728,-6.4361,-10.308,-11.852,-8.5026,-0.50607,5.9856,3.1154,-4.2656,-1.4722,6.0103,9.3686,9.2129,8.2942,6.975,5.5469,5.2154,5.8247,6.9341,7.4434,6.1985,4.1042,3.377,3.3464,3.5811,0.43129,0.40394,7.9318,1.4188,1.4186,1.5061,-0.42181,-1.2956,-2.2595,-3.2059,-1.803,-0.43313,0.888,2.0788,2.7864,2.9046,2.0677,0.44891,-1.6481,-3.4098,-3.5129,-3.8321,-6.4279,-6.7264,-6.9714,-9.7095,-12.075,-12.268,-12.479,-17.077,-19.492,-18.443,-19.29,-18.874,-16.439,-12.187,-17.83,-21.336,-7.2344,-4.8241,-6.5181,-5.1314,-4.9741,-5.1966,-3.0968,-1.8999,-1.6729,3.8722,6.808,2.6292,-0.10307,2.598,5.8816,6.5675,6.3153,6.1228,3.6077,-2.0412,-7.6592,-8.6421,-4.1229,-1.7472,-1.6149,2.4714,6.0399,5.9783,5.4273,8.7329,20.808,28.885,23.967,7.8692,6.2926,8.1504,10.057,7.5711,3.2503,3.1367,7.2102,11.528,12.121,12.32,11.121,7.0379,7.699,10.031,7.6712,5.4884,6.875,9.2595,8.2791,7.4435,6.5471,5.7772,4.8959,2.5063,-0.055483,-1.4721,-2.6098,-1.8372,-0.24625,10.962,17.545
"364",8.2207,8.2512,7.9617,7.4435,7.6394,8.6926,9.0656,8.9394,9.3269,9.3035,9.2772,10.602,13.496,17.687,22.601,26.76,27.164,24.407,21.613,13.47,9.549,9.1002,5.2586,5.0677,10.551,11.396,3.5022,1.3833,1.6205,-2.684,-5.0433,-3.7395,0.22834,3.0711,1.1528,-4.3323,-5.9947,-5.8819,-7.0123,-7.2,-8.7416,-10.792,-13.744,-18.399,-17.956,-11.987,-7.4992,-7.4825,-12.576,-13.812,-11.868,-9.4318,-5.4832,-4.809,-5.776,-5.9099,-3.4027,-2.3124,-5.2751,-8.9657,-12.167,-15.358,-16.804,-15.195,-14.516,-13.929,-9.1898,-10.973,-20.653,-17.449,-11.868,-12.311,-9.7536,-5.0306,-7.155,-5.9413,2.6004,9.3805,8.3263,3.4433,1.7982,4.3612,7.3711,8.3333,9.2836,10.454,10.355,9.0347,7.4352,6.2925,5.9955,6.1654,5.5607,4.3638,3.6362,0.32567,-2.6379,-2.361,5.5792,14.06,1.5846,1.5844,1.4026,1.3442,2.2588,1.2667,0.11052,1.1078,0.80002,0.64643,2.153,3.1666,2.958,1.2542,-1.4887,-5.2847,-9.9885,-14.32,-17.872,-17.78,-9.5874,-4.3505,-10.276,-13.478,-10.653,-10.162,-15.075,-19.45,-21.19,-22.679,-22.302,-19.414,-15.625,-12.68,-11.175,-9.2197,-8.7579,-9.2165,-8.2696,-7.3569,-7.6507,-4.7166,-1.2216,2.4716,10.03,9.4082,-2.2069,-5.3187,2.8194,8.5819,8.4212,6.1187,3.4052,-1.6008,-7.4402,-10.831,-9.4307,-3.8067,0.75824,3.6409,7.4374,9.3755,6.9454,4.2816,5.9356,17.182,25.435,19.872,2.8958,0.12663,2.3189,12.788,18.679,10.704,4.5955,3.8731,8.9304,15.028,14.156,11.582,10.157,9.554,8.8725,6.9971,8.3283,9.9768,7.5074,5.4845,5.0045,5.8707,7.2873,8.9041,8.9525,8.1329,7.784,8.8424,10.063,10.548,15.687,23.364
"365",6.6618,6.6924,6.848,7.4597,8.3871,9.6883,9.5701,8.2448,8.0005,8.8179,10.639,12.509,14.763,18.159,22.061,25.421,27.024,26.36,23.935,20.998,19.142,14.21,8.9003,9.2633,12.925,11.741,3.5991,-1.6051,-3.4633,-5.4651,-7.0558,-3.9301,2.4527,4.2862,0.73756,-5.9475,-8.3354,-8.2427,-10.375,-12.393,-13.765,-17.875,-22.935,-25.754,-23.172,-13.28,-5.2029,-0.85946,-1.0857,-6.7792,-12.909,-13.962,-13.436,-13.613,-7.5862,-1.1375,3.9479,4.8279,-3.4315,-12.124,-18.379,-22.312,-22.682,-18.437,-13.359,-10.285,-5.5237,-7.3699,-12.436,-11.095,-7.9395,-4.9597,-5.7239,-4.6763,-3.7817,-6.2122,-4.8554,1.7713,1.7898,-1.1279,-0.2872,2.4903,6.189,8.8454,9.864,9.5156,8.348,6.5895,5.1492,4.1197,4.165,4.9845,4.4148,1.2258,-1.5436,-4.1277,-4.6193,-2.1433,3.0826,9.803,2.5271,2.5268,2.6031,0.99416,0.33604,-0.058869,-1.0397,-0.4771,0.39245,0.78434,1.5491,2.4333,2.0971,0.4032,-2.5194,-6.5532,-11.517,-16.673,-21.572,-25.451,-23.112,-17.409,-16.912,-16.042,-11.51,-10.348,-15.896,-19.495,-18.199,-16.905,-15.57,-14.762,-13.075,-9.3773,-7.5321,-7.267,-9.8757,-13.078,-13.546,-14.522,-13.108,-9.4548,-4.597,1.9615,10.737,9.991,-3.9733,-10.968,-4.3263,1.8175,4.5911,7.7028,8.2756,3.2904,-2.0274,-6.0017,-6.6061,-3.4802,-1.4675,1.5414,7.3799,10.393,7.6763,5.1407,6.713,17.665,26.058,21.097,9.8388,9.4435,6.9711,8.3571,12.602,16.294,15.089,11.783,9.3181,9.4142,9.827,8.4562,7.6479,6.229,9.6092,13.88,11.585,9.5199,7.6885,6.1166,6.0576,8.6043,11.866,12.351,8.075,2.6069,0.23678,1.9769,7.3558,11.658,16.836,23.352
"367",-6.0432,-6.0127,-5.7959,-5.4254,-4.7369,-3.7825,-2.9238,-1.6577,0.14591,2.24,-2.4412,-2.8987,-0.41659,-1.0711,-1.1231,0.17113,1.329,2.0414,6.4711,18.232,20.669,12.022,13.103,12.039,3.0096,-0.96506,-4.9593,-8.3646,-8.2142,-7.7677,-11.83,-14.073,-11.131,-7.5384,-2.9998,1.4708,0.63094,1.4316,2.7944,2.9906,5.5613,5.6973,4.9479,-0.14857,-6.5089,-9.5309,-10.257,-7.5039,-5.9113,-8.7495,-12.841,-15.711,-18.271,-19.228,-15.58,-7.8296,2.6294,9.7349,9.3148,4.4527,4.38,3.764,1.8183,3.0147,3.7071,-1.5539,-21.813,-32.239,-13.459,-10.194,-1.1425,3.6334,4.3607,4.4567,4.9159,1.7462,-4.9352,-6.822,-8.8219,-8.3081,-4.5697,0.99748,6.1583,9.419,10.928,12.062,13.217,14.555,16.965,19.166,21.252,23.734,24.564,22.758,21.265,20.057,19.595,11.691,-8.8148,-17.48,9.3487,9.3485,9.4466,9.855,11.001,13.012,14.651,16.018,17.461,18.869,5.6809,-2.1847,-1.746,-0.32321,1.07,1.0635,0.054697,2.3165,10.045,20.254,19.488,8.4516,12.614,14.943,5.2858,2.4132,-4.6247,-14.156,-10.894,-11.872,-18.426,-21.066,-19.523,-12.648,-8.5615,-5.6063,-2.843,-2.2033,-1.3653,-2.1413,-4.3914,-6.0591,-9.2504,-10.237,-5.9907,-5.5723,-11.558,-16.888,-13.355,-5.1138,3.7251,10.776,13.976,9.9289,-1.4943,-13.833,-19.871,-18.645,-14.976,-11.35,-5.9521,-2.3417,-4.5537,-8.1511,-9.673,-38.569,-52.133,-31.848,19.978,10.842,-3.7943,-5.8506,0.80972,6.4674,10.284,15.903,17.893,17.121,17.223,17.213,16.81,17.639,18.047,15.779,13.277,10.648,9.8641,8.8292,4.9161,1.127,-3.0638,-4.5358,-5.8586,-10.355,-13.178,-14.996,-14.163,-15.692,8.4345,21.026
